k1 k2 k3
6.511998360337786784e-02 -8.385113797866092233e-03 1.725753426582946060e-03
6.382915897285837414e-02 -7.380590630322286794e-03 1.679915826191050177e-03
6.308408082009761553e-02 -8.358287684989307298e-03 1.828545314977628178e-03
6.414802389888646372e-02 -8.361107952669741272e-03 1.216478622088471018e-03
6.328936768521495337e-02 -1.000125222659374591e-02 1.404088282732460224e-03
6.323916681433333631e-02 -9.699712301380308821e-03 1.137179992829695507e-03
6.490203059493315774e-02 -8.664964893738386076e-03 2.251883001802748585e-03
6.397696692086041192e-02 -8.177777187038673401e-03 1.596478748772861556e-03
6.350218935822685151e-02 -7.891031504523041140e-03 7.122313466778329438e-04
6.265322138622428372e-02 -1.011259164798658516e-02 1.179453529224508412e-03
6.282619194895203152e-02 -8.874571838485584285e-03 3.453883549805872311e-03
6.156291289512214049e-02 -8.952744434330792145e-03 1.436550903187353012e-03
6.573664119048078236e-02 -7.296530436339973558e-03 1.728106695022837980e-03
6.395483206509589014e-02 -8.256440835906764253e-03 3.250115575050546712e-03
6.300201541634828373e-02 -8.910063852127420025e-03 9.613556772196940603e-04
6.254437019656652885e-02 -9.094583687928065041e-03 2.109470211207553625e-03
6.377728706768617806e-02 -7.057776911686380883e-03 2.783446321907773191e-03
6.388034020777783040e-02 -8.015978860332451106e-03 1.297311277369095350e-03
6.361020353925986304e-02 -9.217669202418052321e-03 2.690901185294608533e-03
6.467869838552275930e-02 -8.819835705099421386e-03 4.702956820953618777e-04
6.324211822644762448e-02 -8.428733846529118390e-03 4.356711837085108785e-03
6.387912495611172692e-02 -8.551759130466976555e-03 2.201997954187365214e-03
6.303426703069323067e-02 -7.629514277839463676e-03 3.283157223485447251e-03
6.407381366678294166e-02 -8.363968480078282086e-03 2.107612183322296606e-03
6.402775928620382806e-02 -9.152409252300069964e-03 3.669374883026543799e-03
6.268260957777463394e-02 -8.903174840985725313e-03 2.598499165108153486e-03
6.485960696757980815e-02 -9.094378546229547888e-03 1.013936259233585990e-03
6.393479366245005679e-02 -9.289032194284924104e-03 2.741657620389761907e-03
6.246743372582724829e-02 -8.619679131604135458e-03 3.342474658355881756e-03
6.478546278827465588e-02 -8.759932421385188683e-03 2.440538531878130857e-03
6.415283064814492064e-02 -9.381264884213910693e-03 9.185911815618591492e-04
6.350661134930349339e-02 -9.218385437564188822e-03 4.388301871521005371e-04
6.310554908991547474e-02 -8.834887338767610787e-03 1.756311588752293429e-03
6.240405773369511744e-02 -6.765586795671477138e-03 1.735573166221776598e-03
6.295006018111881652e-02 -8.339692190798470017e-03 2.785864979852892276e-03
6.487791467450701455e-02 -8.742062571925890424e-03 7.021512915965921753e-04
6.366321708714328675e-02 -6.591197604590620651e-03 1.569878472587965534e-03
6.346590225011702890e-02 -8.398587464694323712e-03 2.671087730277618699e-03
6.375725022530462360e-02 -9.198480161530311894e-03 1.677081062400678779e-03
