k1 k2 k3
6.517034668447813095e-02 -1.121636174911853912e-02 4.356140527177448929e-03
6.556942125613632322e-02 -9.701809339657557762e-03 2.445356974737494804e-03
6.215892328781366660e-02 -1.134230466915539526e-02 3.689256890662309663e-03
6.392203900008561201e-02 -9.887876946177626136e-03 4.987518208145663712e-03
6.347961251045219910e-02 -1.238036796496218284e-02 1.207226955893300757e-03
6.148671468876329427e-02 -1.217685422645733984e-02 3.835875078260359006e-03
6.207480039342300193e-02 -1.138730024321038536e-02 1.622741124984020122e-03
6.414209422090563772e-02 -1.098612843585917986e-02 5.753504864422540055e-03
6.596469131868382130e-02 -1.001890821008105670e-02 4.286364522050611914e-04
6.422045619618496626e-02 -1.148511367593357813e-02 2.194455540233675173e-03
6.439816349818583419e-02 -1.140588673461168101e-02 3.040475915297505272e-03
6.299833436060800484e-02 -1.210062580478589445e-02 2.292837724170576630e-03
6.406715353990624640e-02 -8.183023916184667401e-03 3.198228519333642939e-03
6.485392315485694059e-02 -1.220009175542623170e-02 1.192701896514963833e-03
6.527789683282669841e-02 -9.215728719596152918e-03 1.777862406912272819e-03
6.182655326479971625e-02 -1.065756787180104082e-02 3.135860391546785308e-03
6.402131465970359314e-02 -1.235693351315264588e-02 1.987372137091367175e-03
6.269980845346276310e-02 -1.098842322731556631e-02 2.714312411436201056e-03
6.614384627579036890e-02 -9.736525714438087897e-03 2.768058710599222150e-03
6.511189070826720049e-02 -1.145210838390472996e-02 3.541341404243780744e-03
6.244101839409663124e-02 -1.243143321278972202e-02 8.065043076632694152e-05
6.258954981739950352e-02 -1.021986549418198165e-02 3.569321459104962679e-03
6.361003937566730992e-02 -1.055727513954937691e-02 4.126536584645207340e-03
6.485001786754515662e-02 -1.251141731672510138e-02 3.023003601447693534e-03
6.269137707704869333e-02 -1.223621058672660911e-02 2.291910652165163320e-03
6.388486369852805491e-02 -1.089544669162048618e-02 1.749408864524903962e-03
6.487666464448038628e-02 -1.132232893084235414e-02 3.806297364159022534e-03
6.326090253176289147e-02 -1.146712547624938183e-02 2.567811611533674099e-03
6.522479381460968839e-02 -1.054152879304980084e-02 2.568585038546095101e-03
6.350914488961534321e-02 -1.127123470978357023e-02 1.893318539418764601e-03
6.326694320841921848e-02 -1.174983677504597146e-02 1.923227175543967826e-03
6.252695043765496563e-02 -1.054180980298112524e-02 2.958660596924025943e-03
6.311256925067618151e-02 -1.105739226943525111e-02 3.879223781704438379e-03
6.387152020616501669e-02 -8.967859200383468399e-03 3.144612700412996453e-03
6.358688796120401387e-02 -9.855952295317632617e-03 3.105454789373005009e-03
6.312036794951333962e-02 -9.003075848341951515e-03 1.435640646503338891e-03
6.291854703396190795e-02 -9.514660557566639865e-03 2.446746963060270064e-03
6.489040334981813207e-02 -1.092030328711036946e-02 1.273002606757403510e-03
6.289315971738093647e-02 -1.149127997722507177e-02 2.200126494302082070e-03
6.338163725691350892e-02 -1.201550057063738297e-02 3.675061207556229448e-03
6.255287176505239244e-02 -9.812315900430190752e-03 3.012107327244856192e-03
6.310769331819793271e-02 -9.582456741483197371e-03 3.766080316835965225e-03
6.378024965078690767e-02 -1.043354778488637946e-02 1.918908764305032877e-03
6.270216195511710278e-02 -1.233316524497499178e-02 2.691643111518732256e-03
6.548022136925138459e-02 -9.293665260299413533e-03 3.752866596461873483e-03
6.321279242300123502e-02 -1.155612812481034146e-02 3.746817023910331557e-03
6.370562635809709495e-02 -1.221576859765935441e-02 4.615540453232092055e-03
6.352727962164148034e-02 -9.566668988768275983e-03 4.933510574766583612e-03
6.239024410807109122e-02 -1.068777361102814238e-02 4.087251809829245408e-03
6.332848488161096911e-02 -9.003585631861057981e-03 1.646504023996603339e-03
6.370768585719824295e-02 -1.262847379114692692e-02 3.080480204522603738e-03
6.386793822455488767e-02 -1.179726664415131632e-02 3.594369267883562591e-03
6.335201221619649048e-02 -9.665874437084068238e-03 1.932537539346190769e-03
6.186456138756007972e-02 -1.155085071770609040e-02 2.405005628905221293e-03
6.449264803948293046e-02 -1.013224822206998388e-02 2.024862758880391356e-03
6.354101058529706969e-02 -1.115240325569566426e-02 2.744264794974277111e-03
6.448816323873524103e-02 -1.033387260856366563e-02 3.357357836686586383e-03
6.629942159090693177e-02 -6.751565777215196018e-03 5.257944083166418703e-03
6.398788834035162854e-02 -9.057875439018897579e-03 3.066378411968509465e-03
6.170141422247729657e-02 -1.188007948005877223e-02 2.612977979588107513e-03
6.273944674199091742e-02 -1.230600994085971622e-02 1.725356347095988174e-03
6.613662550368792914e-02 -1.022658341077302413e-02 3.887202339657225281e-03
6.334646910295485545e-02 -1.182733810186674395e-02 3.293331434974344774e-03
6.441604708419682024e-02 -1.075262010398635171e-02 3.168535395158975088e-03
6.384081588354637016e-02 -1.167119527708093685e-02 2.527799284024884185e-03
6.230571655621947036e-02 -1.099246020832887749e-02 2.843559206497731084e-03
6.461023207214366959e-02 -9.768509041492498546e-03 2.801582368049240768e-03
6.465138482945531617e-02 -9.730345135495560571e-03 1.672759180836314030e-03
6.488080865960821342e-02 -1.166544800265488513e-02 2.593110886651456282e-03
6.546103140027137446e-02 -1.069086395260224198e-02 3.177461487922597638e-03
6.510721974187802519e-02 -1.104588862847900865e-02 -1.249538515003117967e-04
6.490849581364890875e-02 -1.062168164333182618e-02 9.504004563810897199e-04
6.270216195511710278e-02 -1.233316524497499178e-02 2.691643111518732256e-03
6.286365603076390918e-02 -1.216803038199522347e-02 2.908044912833557261e-03
6.295318089126952787e-02 -9.592110320532254431e-03 3.201329875144404147e-03
6.192089285453752923e-02 -1.320233407934214009e-02 3.044948919371612273e-03
6.352030637085911979e-02 -9.062223588191614665e-03 5.231038292858980476e-03
6.494123509892699153e-02 -1.063649390596146938e-02 2.754866505489769746e-03
6.447507106312755365e-02 -1.075287476646143159e-02 3.106241234499845794e-03
6.519542164426381237e-02 -1.145560122034036676e-02 1.366510032244458439e-03
6.324900371429922896e-02 -1.202174107565755212e-02 1.608448037907467265e-03
6.484824348977208386e-02 -1.124684309042275898e-02 1.495370378565549774e-03
6.471342208297811704e-02 -1.053399241516472795e-02 3.125723756045847845e-03
6.210200118601591490e-02 -1.010530072899598619e-02 3.132803070037298854e-03
6.402131465970359314e-02 -1.235693351315264588e-02 1.987372137091367175e-03
6.403191235820201999e-02 -9.984155306822201092e-03 3.148214534608048676e-03
6.250443783214240656e-02 -1.067194298620127713e-02 2.376557447869173667e-03
6.294115701367156146e-02 -1.205515400929360603e-02 4.314651266218300085e-03
6.148671468876329427e-02 -1.217685422645733984e-02 3.835875078260359006e-03
6.408457756441013342e-02 -1.174600151266699810e-02 2.694549012961594547e-03
6.294587790970307406e-02 -1.331510302934058032e-02 1.395446311182199639e-03
6.303626983692600660e-02 -1.360648748641803130e-02 2.476534088009255119e-03
6.398297317793205652e-02 -1.017856797635137422e-02 3.432204452618131674e-03
6.384614717626854730e-02 -9.651648526933592764e-03 2.624949941282039845e-03
6.437704556575205017e-02 -9.994963462396852516e-03 2.373098918135266300e-03
6.262196577608908354e-02 -9.993513545946075549e-03 3.598368067942073201e-03
6.338538570102322800e-02 -1.067187004743277989e-02 3.329174421159944441e-03
6.386276835620435799e-02 -1.028442263226327091e-02 2.384796264123759113e-03
6.335270550695357161e-02 -1.059562066473987429e-02 2.703968400582776321e-03
6.320350641562844096e-02 -1.155209396070014383e-02 1.276021214972986040e-03
6.326916355290740368e-02 -8.960936322037232893e-03 2.998037287222782288e-03
6.361379697741836869e-02 -1.042059239499840140e-02 4.018058279323694082e-03
6.441218415129271180e-02 -1.088240324021061411e-02 1.384762938701336599e-03
6.441069154829123788e-02 -1.026627605688397449e-02 2.434509278550628375e-03
6.280907456545314904e-02 -1.198393253357245281e-02 2.530951155852029233e-03
6.341328085324698938e-02 -1.077310453409310864e-02 2.919031218160353380e-03
6.143358687083363967e-02 -1.230724678437847275e-02 2.020079905733870862e-03
6.374341150727277916e-02 -1.016898658036788361e-02 4.117792219390195574e-03
6.455379441518543926e-02 -1.234727353958367524e-02 5.770054178664968392e-04
6.487340267391816795e-02 -1.227934728266620590e-02 1.468868104505111072e-03
6.267593888435915583e-02 -1.085752941774734137e-02 3.293363302121335434e-03
6.321502792453564945e-02 -1.058236730434193584e-02 3.115071005931155379e-03
6.314823220650009339e-02 -1.111353142864320021e-02 2.724938809823024277e-03
6.262669902651582521e-02 -1.102008622175124075e-02 2.520729442815630716e-03
6.340917065179457746e-02 -1.074723944814010013e-02 2.313310790560657582e-03
6.373497636433697600e-02 -9.838116296441018482e-03 1.967072799629793201e-03
6.290160708892458818e-02 -1.251810066362732399e-02 2.031153429637735930e-03
6.444639532377416380e-02 -1.140680622839783387e-02 2.812914369705279971e-03
6.376876293010616537e-02 -1.052311528258451090e-02 2.944478243405851403e-03
6.252159900959955441e-02 -1.169075101519670423e-02 2.554524617900150174e-03
6.475664319851809347e-02 -9.785089727343709853e-03 3.203098687262401212e-03
6.329667774999467311e-02 -1.011869050896893607e-02 3.622875841797962293e-03
6.274341315380801976e-02 -1.052464054984281194e-02 2.294951543765175184e-03
6.378309801908019216e-02 -1.078261211639214290e-02 2.560111109455823208e-03
6.404672746677325668e-02 -1.078893916669908248e-02 3.117675925186719210e-03
6.377348678232439005e-02 -9.227141912792877210e-03 3.422511548861001396e-03
6.324900371429922896e-02 -1.202174107565755212e-02 1.608448037907467265e-03
6.295841246332692376e-02 -1.164309733204825503e-02 2.728250396934500666e-03
6.506393238954361058e-02 -1.094657221803752023e-02 3.449083398127286704e-03
6.481400375540585790e-02 -9.714092444418856442e-03 2.323158195184180097e-03
6.434418765143834484e-02 -9.398353021708896748e-03 1.646936638877716241e-03
6.586719913705249563e-02 -1.017233462889233220e-02 4.425851745741241072e-03
6.373668049067571229e-02 -9.609749369425810150e-03 1.991066993690226994e-03
6.251987628805449893e-02 -1.184662651261574051e-02 3.405116977994365746e-03
6.534012673464326126e-02 -9.480318934613179982e-03 5.248888663290651735e-04
6.581718126900656940e-02 -1.083713662961416357e-02 1.244149099566091432e-03
6.403133011203973601e-02 -1.032469904148022866e-02 2.497077498536962037e-03
6.506393238954361058e-02 -1.094657221803752023e-02 3.449083398127286704e-03
6.435794164638281023e-02 -1.055576715974873570e-02 5.050237414986752382e-04
6.184835805348307125e-02 -1.252099343170967605e-02 1.966555048937654315e-03
6.442154506651201484e-02 -1.036783866927980247e-02 2.886887972500404298e-03
6.459849277747006790e-02 -1.163388171310268671e-02 4.553235871229646681e-03
6.481316870370112948e-02 -1.084558371525148890e-02 1.610709139545057900e-03
6.309188708907320642e-02 -1.067097406761970124e-02 3.021027906013024067e-03
6.465967262971208940e-02 -9.790923446632543437e-03 1.776458278257564416e-03
6.349700900745200438e-02 -1.148725993051515071e-02 8.983664658345630327e-04
6.434418765143834484e-02 -9.398353021708896748e-03 1.646936638877716241e-03
6.389481025957294280e-02 -1.008531395236465789e-02 1.612130152133531280e-03
6.481316870370112948e-02 -1.084558371525148890e-02 1.610709139545057900e-03
6.261648083999862835e-02 -1.110226191853043443e-02 1.395888340838216668e-03
6.257980363541310043e-02 -1.023791002267940287e-02 2.493459469653139249e-03
6.166052121694332033e-02 -1.168718598839295353e-02 2.357650365113955759e-03
6.339663557356514656e-02 -1.047033642762484895e-02 1.219299464883055739e-03
6.287657029741908210e-02 -1.280320336693117900e-02 2.463876985418902987e-03
6.421583030758834520e-02 -1.268061659491449833e-02 1.398840008799598356e-03
6.426790613923705209e-02 -9.678951622721657100e-03 1.969730430405963739e-03
6.397441392547950634e-02 -9.978270402302077957e-03 3.701913144946250567e-03
6.359523404885192299e-02 -1.132522750642572795e-02 3.627497784412153647e-03
6.402131465970359314e-02 -1.235693351315264588e-02 1.987372137091367175e-03
6.321279242300123502e-02 -1.155612812481034146e-02 3.746817023910331557e-03
6.572688267638857051e-02 -1.177333195466372107e-02 1.667279459086484783e-03
6.485392315485694059e-02 -1.220009175542623170e-02 1.192701896514963833e-03
6.336527064265998210e-02 -1.221623703818251749e-02 3.108588502740539106e-03
6.465967262971208940e-02 -9.790923446632543437e-03 1.776458278257564416e-03
6.283640384036884297e-02 -1.206042051747557853e-02 3.226448747414803475e-03
6.288589731073612743e-02 -1.058777919759926189e-02 3.481692280049880628e-03
6.346929119818942033e-02 -1.108021084250367105e-02 4.082175359712517104e-03
6.249464593716044791e-02 -1.177606604696888881e-02 3.243673133803942621e-03
6.281763580153582049e-02 -9.827671274330318507e-03 4.795027997874568015e-03
6.257980363541310043e-02 -1.023791002267940287e-02 2.493459469653139249e-03
6.265382541891731383e-02 -1.016068679589079982e-02 4.357410940014488920e-03
6.457701377299826517e-02 -1.049263625366664288e-02 2.589654837317656444e-03
6.392999622789546921e-02 -9.997703945627406386e-03 3.426011074134205359e-03
6.332551204325484462e-02 -9.828981183604271199e-03 8.428856929078853977e-04
6.286365603076390918e-02 -1.216803038199522347e-02 2.908044912833557261e-03
6.291854703396190795e-02 -9.514660557566639865e-03 2.446746963060270064e-03
6.250356386264244168e-02 -1.265780641636599091e-02 1.963957042306299638e-03
