k1 k2 k3
7.884850837529663869e-02 -1.410702711678071819e-02 4.135145287136793302e-03
7.980891741395512717e-02 -1.369351700697256369e-02 3.452924725122638594e-03
7.901748169455297122e-02 -1.355231356324079761e-02 4.229928111103634092e-03
7.920201395027035018e-02 -1.573798945599566568e-02 4.155623055052432013e-03
7.959231523586784984e-02 -1.324875045901927062e-02 4.175739562440022867e-03
8.057444608671712749e-02 -1.381830220284899213e-02 4.599169826005194972e-03
7.996647916771681963e-02 -1.382824851607465655e-02 3.404821665985921508e-03
7.911941320516352461e-02 -1.413667797002443605e-02 4.665940651264216532e-03
7.911007630120722722e-02 -1.426648518275498712e-02 3.088385786043729153e-03
7.909513632848302889e-02 -1.437701900052659743e-02 4.285666330028720106e-03
7.893127412367526019e-02 -1.360434842995937588e-02 3.623331096064344448e-03
7.909111803598464774e-02 -1.373821906382996505e-02 3.625858694708855579e-03
7.762427857194797998e-02 -1.530108597665860715e-02 4.155721366569317676e-03
8.004164274824973613e-02 -1.345019661468306593e-02 3.493461705467895695e-03
7.961175574387091558e-02 -1.296368996513377891e-02 2.393006962567653662e-03
8.005191262101987726e-02 -1.314270104972170561e-02 5.006618030835643940e-03
7.923883369037285074e-02 -1.508313892870009887e-02 4.381155022745872318e-03
7.946255681416594663e-02 -1.317527617971425702e-02 2.874176593850183425e-03
7.921251260646536285e-02 -1.398099262330482206e-02 4.690646232574230412e-03
7.800912325388340007e-02 -1.511923914693322213e-02 4.236008663506485306e-03
7.931202502747791705e-02 -1.388435913487601203e-02 3.890928422365158568e-03
7.836243903070366779e-02 -1.418061143159474180e-02 4.733736574708324873e-03
7.847595568700729829e-02 -1.373746926454198769e-02 5.721079053157107630e-03
7.856650831795283785e-02 -1.405665297164264416e-02 4.820783426079569556e-03
7.918456435732609822e-02 -1.359257069366512360e-02 5.968251278789679648e-03
7.995511352205247890e-02 -1.270198808063699447e-02 3.941314748815386015e-03
7.907361680713065333e-02 -1.362217247222960448e-02 4.352293191608708200e-03
7.904264446892989016e-02 -1.307562410767341976e-02 4.845728981880251252e-03
7.898326198011221266e-02 -1.363033073980335352e-02 3.268611354013156722e-03
7.896010203085615520e-02 -1.503930392648390735e-02 3.543502836500733721e-03
7.852198007589827888e-02 -1.359128112472110517e-02 4.863902800283842476e-03
8.004449093192286813e-02 -1.335475388506757177e-02 4.720598146538024231e-03
7.934651197393013944e-02 -1.333093124576893718e-02 5.034715107414017288e-03
7.871809858241407554e-02 -1.447043202662398609e-02 4.254207763663545028e-03
7.953774236988206403e-02 -1.269273004035795238e-02 4.683730835683783122e-03
7.985058330515121261e-02 -1.397257151218048166e-02 4.357185142960212643e-03
7.909306446119199197e-02 -1.367601472883020475e-02 5.023624318101257979e-03
7.956513072535875697e-02 -1.316007965562712712e-02 3.997046019943356621e-03
7.934389694332955045e-02 -1.231173600866809770e-02 5.959989639194640532e-03
7.956839685845693011e-02 -1.377610034639767389e-02 3.578477084503275951e-03
7.882775995656729484e-02 -1.421633957554378769e-02 4.806922379358563591e-03
7.952794698171508636e-02 -1.304180086295228524e-02 3.817496091286926019e-03
7.888984944224383677e-02 -1.416007841342056817e-02 5.050242683872413485e-03
7.930012352798362918e-02 -1.346767673807006127e-02 3.908922185491187085e-03
7.990361158412170872e-02 -1.350857233573207750e-02 4.175746763810384010e-03
7.931321195391166645e-02 -1.362837485769555212e-02 5.309674372051029212e-03
7.852520574976964984e-02 -1.326512681040441233e-02 4.709772629118424980e-03
7.954292741722818194e-02 -1.398358104667117574e-02 3.493940876132015094e-03
7.962069474334473873e-02 -1.319761644866951356e-02 4.939820433088298879e-03
7.850360269721209927e-02 -1.566195174429599324e-02 3.603662307349514426e-03
7.942814974619544222e-02 -1.377051171360053894e-02 3.353466305205277109e-03
7.882389057939215293e-02 -1.474184208463177881e-02 4.791720636522417420e-03
7.967453144892894246e-02 -1.307969754591906120e-02 5.328318945743662494e-03
8.047918895162994857e-02 -1.363984461029092710e-02 4.986224777420791843e-03
7.782988673923244005e-02 -1.469584033408036228e-02 3.632343138927823789e-03
7.923737938109473578e-02 -1.412237864661716746e-02 4.668634046056358011e-03
7.892307407049109491e-02 -1.409412543928872941e-02 3.455403289240238651e-03
7.926621034413794398e-02 -1.367297128650191151e-02 3.744829777899624790e-03
7.926539045933969629e-02 -1.405085906561485964e-02 4.378742475527580558e-03
7.990320880465781594e-02 -1.451468966310690001e-02 3.248036266802339922e-03
7.922477979457817621e-02 -1.512437848693951037e-02 3.561547527540537272e-03
7.810734680758990578e-02 -1.508845830017981060e-02 4.294107131012775413e-03
7.886724351768578667e-02 -1.417868944406251719e-02 4.321364327075000178e-03
8.037054640808991013e-02 -1.354620774290825336e-02 4.745639767200354742e-03
8.069491447588736377e-02 -1.438860874847930349e-02 4.308846893698120573e-03
7.910908838109395602e-02 -1.276320596596218493e-02 4.163613731313062227e-03
7.811205668050755224e-02 -1.390364495011998935e-02 4.244194918055679833e-03
7.921855977006117544e-02 -1.386177988099249192e-02 5.039273893041124053e-03
7.929576072980890067e-02 -1.458642871963591880e-02 3.694955701986746277e-03
7.929940181134195742e-02 -1.324895206955103988e-02 4.498024282351464898e-03
7.971236179390125964e-02 -1.349395100822164961e-02 4.345525406295763782e-03
7.908275834669686866e-02 -1.337977764051004326e-02 3.397394618455146231e-03
7.978099909560018577e-02 -1.348809461298064449e-02 3.895937539868638000e-03
