k1 k2 k3
6.409790877316937086e-02 -7.321809298926035270e-03 1.811596178697749693e-03
6.437621266324330960e-02 -8.614385967370380426e-03 1.169428903898039884e-03
6.333470554565365229e-02 -9.213555699727080106e-03 2.625285332042134878e-03
6.389627543327966452e-02 -7.976079002830982478e-03 2.466063721119488017e-03
6.341807461375820187e-02 -8.620401378708661411e-03 3.562750647990567399e-03
6.399551669192499181e-02 -8.274822369940634803e-03 1.246201580676009613e-03
6.342628036007655346e-02 -8.473868227664729802e-03 2.267822984976630707e-03
6.304049265706809790e-02 -8.998559310148923629e-03 1.542871702701884007e-03
6.407483375400790937e-02 -8.244675174330640122e-03 3.986794878201277426e-03
6.179071499963104119e-02 -9.126677698423846241e-03 2.564544310338326416e-03
6.309274012373272678e-02 -9.734428710167469800e-03 1.415935525794304040e-03
6.433970941639755026e-02 -7.234174493676442941e-03 3.398111454803023901e-03
6.323340479111380641e-02 -8.871608311372250477e-03 2.755696510111496633e-03
6.444029593791464339e-02 -7.743471106795213332e-03 1.703020392305035213e-03
6.359339208857769932e-02 -8.105899518324105602e-03 1.477946149835734913e-03
6.427424445042498324e-02 -8.059750156803158205e-03 2.958419732991088291e-03
6.389654425219537526e-02 -7.659796643102373404e-03 2.363449111398810421e-03
6.406919886376291617e-02 -6.927125167323855415e-03 2.748275071561195881e-03
6.346955441423127176e-02 -9.691562532051362089e-03 3.240810358660639601e-03
6.311650111996752743e-02 -7.429572822106336738e-03 3.227197318408078774e-03
6.464262085488894916e-02 -7.347215315167715532e-03 2.761451641028228599e-03
6.364410639536444148e-02 -7.041704876986035200e-03 2.258669035086827148e-03
6.275537454302310136e-02 -8.314481689687291954e-03 1.616927664555192767e-03
6.354486485238072802e-02 -9.983514819743286028e-03 2.351827214055579596e-03
6.338536562031446553e-02 -8.921714472888503389e-03 2.135295276724957780e-03
6.273825115729669832e-02 -7.803411549100719435e-03 3.177994990800805941e-03
6.424397055064215434e-02 -7.869022295222655172e-03 2.914753200546391088e-03
6.366708162733739074e-02 -9.808344257054860127e-03 1.575780241266769299e-03
6.367627876084377969e-02 -8.143069361383162286e-03 2.503425165126513252e-03
6.323211499901063015e-02 -9.928211880176063264e-03 1.208799725129078295e-03
6.509200351082830571e-02 -6.620941995431062210e-03 3.901578245226675068e-03
6.482802902227652320e-02 -7.239653360201783738e-03 3.539539526918239476e-03
6.266943556538970284e-02 -8.085898208454150859e-03 1.933773530185395328e-03
6.305598511755869384e-02 -8.106981882427394259e-03 3.362778219032108717e-03
6.381380902022665280e-02 -7.654200766647023535e-03 2.964054738191390648e-03
6.381376117909573487e-02 -7.983993133672817599e-03 2.822390087888454469e-03
6.301119772710017664e-02 -7.798298580946494418e-03 2.731169481568193613e-03
6.427273936816951805e-02 -7.809083788961362904e-03 3.339884185631761260e-03
6.477326601847757659e-02 -8.571623171298781152e-03 1.674797709697445347e-03
6.398103620525699697e-02 -8.157285599062744086e-03 2.714995705782888291e-03
6.457785719011296943e-02 -9.048034543966798626e-03 2.651629927528251218e-03
6.287012025979679675e-02 -7.447593908627064829e-03 3.380468145035966931e-03
6.367558687543509177e-02 -7.504327072031594104e-03 2.593213181141029722e-03
6.373853284319791479e-02 -6.446531398573027150e-03 2.733969352019124943e-03
6.255649520154638044e-02 -8.034266888390068084e-03 2.600039225684191990e-03
6.368312669811776461e-02 -8.325808188222011408e-03 1.417333092348621593e-03
6.184909094961055231e-02 -8.121414767280440983e-03 1.902300090319469783e-03
6.443374217918931834e-02 -7.112430535426456091e-03 1.969543320995553737e-03
6.397774579420209551e-02 -7.266943921093810266e-03 2.716443761157247283e-03
6.403279235426215243e-02 -7.132697916358177181e-03 2.605581598297976309e-03
6.465341399797699951e-02 -7.396996397554173042e-03 2.766004976064911913e-03
6.358077326774311255e-02 -7.894750267342987016e-03 1.434022429922562902e-03
6.453703815968747648e-02 -7.862625078662324740e-03 3.076374035130877149e-03
6.297960250644910052e-02 -9.130752048034193602e-03 2.347593974714595744e-03
6.449646649979742796e-02 -7.639392584866483427e-03 1.385368690092980692e-03
6.421171532888514388e-02 -8.377292014022721944e-03 1.201384798662094577e-03
6.338402473227569556e-02 -7.735997537005129265e-03 3.018307803210995566e-03
6.396579630246687631e-02 -7.682469181857595752e-03 1.426569727130178045e-03
6.269587248564095772e-02 -7.836407360080344109e-03 2.486066945954878982e-03
6.358831068640902195e-02 -8.123102216274602494e-03 2.617815875524426295e-03
6.437676291856650468e-02 -8.858084867472026946e-03 2.441121762487258318e-03
6.376542247478175773e-02 -7.507226346762832514e-03 2.330755997920069822e-03
6.364507056130994100e-02 -9.404184750993277442e-03 2.255732550338687692e-03
6.323135659250117557e-02 -8.384346680490400994e-03 1.944776424843586149e-03
6.359597492492785609e-02 -6.152643635818744183e-03 2.597750452855152048e-03
6.503558747308890720e-02 -7.620668706720998276e-03 4.443238138400681936e-03
6.297640509241361761e-02 -9.835379073788591553e-03 1.486149901941472007e-03
6.274735375962428585e-02 -7.768900660585081885e-03 1.385086396379534013e-03
6.362750554530427483e-02 -8.957566233628866392e-03 2.322965480247018988e-03
6.283446545389528848e-02 -7.517087413403608642e-03 2.613264025713518679e-03
6.300543448319326223e-02 -7.952555672768507611e-03 2.517154464854121088e-03
6.521604198081754067e-02 -7.158398288018702482e-03 1.995500640993963515e-03
6.361776017684181439e-02 -7.216924085822223889e-03 2.053118244926932512e-03
6.275257715574414363e-02 -7.900092331586977545e-03 1.575295507723020738e-03
6.407325249163595138e-02 -8.056759529836865497e-03 7.847378849374087029e-04
6.408869364008787373e-02 -7.481883154098811772e-03 2.293414509957764080e-03
6.321205126550963338e-02 -8.591701445081645350e-03 2.235466692182747073e-03
6.270282937215068686e-02 -8.897027622730063756e-03 2.654191129174129915e-03
6.397584608845199861e-02 -8.931951521595843380e-03 1.200044479676767861e-03
6.556659951829726940e-02 -8.122131767499277122e-03 2.394204690379181377e-03
6.473213018730358814e-02 -8.375510351072618098e-03 2.241359586062974252e-03
6.268897016181246284e-02 -9.127424728043828650e-03 1.876914252593994692e-03
6.528782410402819703e-02 -9.068910077276212678e-03 2.458664493067891366e-03
6.466961593273504172e-02 -8.404929113249220984e-03 3.202762891803323519e-03
6.408707660780713078e-02 -8.165016778742373305e-03 2.804901579368856979e-03
6.241580403375815433e-02 -9.732307484040303436e-03 1.785655668557067921e-03
6.365256460528054272e-02 -8.223991581806699980e-03 1.162913188957628852e-03
6.210027589753649990e-02 -9.687594438828300847e-03 3.080316352545534042e-03
6.401700449738928489e-02 -8.581045556285110676e-03 1.736308371888067859e-03
6.482802902227652320e-02 -7.239653360201783738e-03 3.539539526918239476e-03
6.296489168528301983e-02 -9.132849029814787967e-03 3.007049053355664858e-03
6.311997480180150943e-02 -8.021986767005620522e-03 4.274301187555257231e-04
6.365256460528054272e-02 -8.223991581806699980e-03 1.162913188957628852e-03
6.381260772490984778e-02 -7.357159255308012846e-03 1.133244943801930971e-03
6.540213982338244358e-02 -7.816022788672619126e-03 3.074529916996526779e-03
6.335692013560162428e-02 -8.108853400327548089e-03 3.978925736782601419e-03
6.365740042948600519e-02 -7.367065223446211952e-03 3.478887004028249907e-03
6.368501087424993656e-02 -7.538913478668377022e-03 3.057369115410921157e-03
6.406919886376291617e-02 -6.927125167323855415e-03 2.748275071561195881e-03
6.307799820899573362e-02 -8.736209897746274877e-03 2.945559662883651120e-03
6.327661202385276296e-02 -7.176003615702128413e-03 2.517266454627936634e-03
6.231361034936630516e-02 -8.057939079107540037e-03 1.800258070880494943e-03
6.318984875238520260e-02 -7.740746518015900746e-03 2.075342353903317227e-03
6.452465251085015563e-02 -6.788776720437469936e-03 2.523139233601812137e-03
6.269587248564095772e-02 -7.836407360080344109e-03 2.486066945954878982e-03
6.397070721786052294e-02 -7.809589065628078086e-03 2.643460493530452871e-03
6.420205326879488417e-02 -8.675786692939779776e-03 2.652734653402724629e-03
6.399081026932104677e-02 -7.805008567728186075e-03 3.384274820220564695e-03
6.363122428037909506e-02 -8.492999200124917714e-03 2.247384146850356368e-03
6.356320929199640868e-02 -7.880425273525698548e-03 2.367482053290959065e-03
6.286138238146127266e-02 -8.358348067834350803e-03 2.257308477899441779e-03
6.354829708219600359e-02 -7.018876213286867616e-03 2.702273585157025093e-03
6.522748025214977763e-02 -7.693476203517360390e-03 2.885764134797755287e-03
6.291725333975053958e-02 -8.713322879415202893e-03 2.697087086890398444e-03
6.319135253667962360e-02 -9.137888047352063503e-03 1.421088970152722952e-03
6.396440468656844347e-02 -7.234219604866809483e-03 2.755394365424004843e-03
6.508377898791747884e-02 -8.247066248189494075e-03 2.023946235027190843e-03
6.361925384209884959e-02 -7.175786666140965275e-03 3.577693770440967813e-03
6.356753089004282820e-02 -8.782763396648976539e-03 2.058246906839339418e-03
6.351776377106399529e-02 -8.301043931598112158e-03 1.951223621468198277e-03
6.311250407142166008e-02 -1.031257103258767516e-02 2.875139041652846617e-03
6.294538288593085062e-02 -9.118121406087295600e-03 3.293144606312428668e-03
6.295386223854676500e-02 -7.932404667920778252e-03 1.960882487494527981e-03
6.351617623968394688e-02 -7.412898126642378238e-03 1.250214211880540383e-03
6.419921290448171725e-02 -8.977902773786364254e-03 8.092773667257857628e-04
6.353800612996204911e-02 -7.515824875215237899e-03 1.411764631620779364e-03
6.392519549169808912e-02 -9.515327790259264784e-03 2.107280056967655857e-03
6.417993096275917408e-02 -8.721875905097903336e-03 2.363539236623204975e-03
6.521994519310880811e-02 -6.999902605861821336e-03 3.518745690007291094e-03
6.420398153925299667e-02 -8.341949727894842903e-03 1.833051532444535114e-03
6.362177254139031457e-02 -8.766494919307102340e-03 2.240738149326598760e-03
6.279465953825799640e-02 -8.323035382135926530e-03 1.420494070441619128e-03
6.443261870415992187e-02 -8.059658265104463482e-03 1.309057219982839859e-03
6.391383963032867821e-02 -8.970854638953543181e-03 1.913868671011981215e-03
6.281439647983033669e-02 -9.590520334994023788e-03 1.236874490088329948e-03
6.406717959230470716e-02 -8.520876389258774664e-03 1.842654703097482138e-03
6.432933397766288364e-02 -8.443191714362807687e-03 1.520957699350899972e-03
6.306524672266325404e-02 -8.973443351896814857e-03 2.399786599592210190e-03
6.336103529765621523e-02 -7.648986989596498476e-03 2.761914925946865051e-03
6.207226198087509306e-02 -9.349369543878424671e-03 1.574571059554968899e-03
6.356574473594620023e-02 -9.473346115229736020e-03 2.974355491465963119e-03
6.361474945688763705e-02 -7.706263135151200649e-03 2.093742360710332262e-03
6.323366248637493636e-02 -7.387330430051242125e-03 2.998087678611788265e-03
6.326597155893506907e-02 -8.942445774752533216e-03 2.504661658902368471e-03
6.392272278551142106e-02 -8.053886399978504862e-03 2.435238763486016755e-03
6.360481372010248768e-02 -9.416218795996411650e-03 1.559852268471439984e-03
6.219822667453109299e-02 -8.391192102646063966e-03 3.218693684449686065e-03
6.354829708219600359e-02 -7.018876213286867616e-03 2.702273585157025093e-03
6.408434761214540365e-02 -8.196192223216727801e-03 2.037306690466492154e-03
6.326983912531766729e-02 -8.380105583474878328e-03 2.320185332120458521e-03
6.364383542066848198e-02 -7.960981045216197760e-03 3.121590544399199807e-03
6.483741978170917686e-02 -6.996520791008223328e-03 2.672180881825192422e-03
6.452795130396768442e-02 -8.188245164473667570e-03 7.005130003187448606e-04
6.276596545191981402e-02 -7.386739312625414944e-03 1.211185513860374430e-03
6.340495018448807918e-02 -7.850449336357978591e-03 3.509606747952725980e-03
6.437676291856650468e-02 -8.858084867472026946e-03 2.441121762487258318e-03
6.326382931635046725e-02 -9.610409516473295000e-03 1.758139229328409270e-03
6.322445217786529237e-02 -8.450185064212564767e-03 3.221374377880475981e-03
6.308974825124216701e-02 -8.091191658583324342e-03 1.363187348024610945e-03
6.442085352023663170e-02 -8.549010408863758070e-03 3.092795744010487513e-03
6.386756799237072735e-02 -9.009920892046330287e-03 2.537365830476548401e-03
6.465879408298191855e-02 -6.629445771341307969e-03 1.564841919923232183e-03
6.388245475877890600e-02 -8.102988611536937613e-03 1.721563103781867388e-03
6.222957728813352518e-02 -8.154298135683774040e-03 3.705009737720671437e-03
6.442974173889909340e-02 -6.672183176935617133e-03 2.856614056401279855e-03
6.343950115371066456e-02 -6.482282354323021245e-03 4.058024020452563607e-03
6.234218124641116576e-02 -7.966893000872471431e-03 1.891910049643910630e-03
6.381260772490984778e-02 -7.357159255308012846e-03 1.133244943801930971e-03
6.251428488926302762e-02 -8.062001985199213072e-03 2.538246052887216386e-03
6.334591260072969243e-02 -7.918282923068384327e-03 3.272390842013736534e-03
6.255750784725497282e-02 -8.478514933185105074e-03 2.698594022625538935e-03
6.441947903189162994e-02 -7.442998213900875459e-03 1.664804184386275976e-03
6.345407019405513438e-02 -9.247856871556922598e-03 1.736586810588885976e-03
6.238722265260335242e-02 -9.196402697537214843e-03 3.069153513814315559e-03
6.445565221946145118e-02 -7.123558516087910575e-03 2.026513599148363487e-03
6.386533474939534716e-02 -6.490774359576290120e-03 3.901388297296956575e-03
6.360604314517401270e-02 -9.096339145525128567e-03 4.245669351476702436e-03
6.308040308647686056e-02 -7.817741560488672414e-03 1.820689232198802188e-03
6.307799820899573362e-02 -8.736209897746274877e-03 2.945559662883651120e-03
6.286138238146127266e-02 -8.358348067834350803e-03 2.257308477899441779e-03
6.423294662083725570e-02 -8.616741631916877142e-03 2.098593240791674086e-03
6.355377585552962616e-02 -9.022829856236619372e-03 1.484873067640474220e-03
6.142440898571366326e-02 -9.143605548963484875e-03 3.364308355277054186e-03
6.340280405754186721e-02 -8.950511110286191174e-03 2.629622544382773097e-03
6.514791388109927861e-02 -7.973965377648356556e-03 2.848288441918603309e-03
6.323555664360921980e-02 -8.608705104558161958e-03 3.097211466022417592e-03
6.365740042948600519e-02 -7.367065223446211952e-03 3.478887004028249907e-03
6.416831007637757711e-02 -7.793028253860204146e-03 2.893925681869372046e-03
6.215371315198836566e-02 -8.564480797607645912e-03 2.368343480971063508e-03
6.422135896613553885e-02 -7.279867004273979370e-03 3.998900755881898417e-03
6.387893916407269557e-02 -8.651766161758500662e-03 2.161519624934465922e-03
6.442905196975562410e-02 -8.075960457881642407e-03 1.912178554107191175e-03
6.414062501325198951e-02 -7.832577467834819784e-03 3.559244557721025215e-03
6.377059683458363715e-02 -7.388577629422646287e-03 3.265514058205964965e-03
6.413330815806603247e-02 -8.965694172050259203e-03 1.305747529840875498e-03
6.327317462365936174e-02 -7.737937005832432047e-03 4.018855324310816046e-03
6.402313979853399561e-02 -7.894412372542874978e-03 3.192700698664882597e-03
