k1 k2 k3
7.809407030537959815e-02 -1.256707301907002139e-02 5.029587534220669731e-03
7.914034691265309229e-02 -1.191134479480744635e-02 4.084865067083207069e-03
7.859165664704076404e-02 -1.248474173865032899e-02 3.933455223383688915e-03
7.918345110324795377e-02 -1.264971438269169024e-02 4.577070958583215332e-03
7.887979287133964346e-02 -1.445556119754093372e-02 3.285881501836687701e-03
7.860793794048481775e-02 -1.247739235066401553e-02 3.952868950690538452e-03
7.882220507279677491e-02 -1.310849016403550782e-02 3.964279916030696849e-03
7.880960676753176464e-02 -1.392015371324953343e-02 3.039024850277100009e-03
7.791613414601133991e-02 -1.303452083504073877e-02 4.178311913234616926e-03
7.802374701641814903e-02 -1.316973323556015762e-02 3.874935845516486177e-03
7.851104555958041131e-02 -1.227502428617083252e-02 4.186713403551214907e-03
7.966668109151761601e-02 -1.289328370947952218e-02 2.229126112000295867e-03
7.942999997693375724e-02 -1.248540104479747836e-02 3.169779368899422467e-03
7.824757411610241964e-02 -1.209423373300499982e-02 4.551441537413450367e-03
7.906116192225046135e-02 -1.323910060031305291e-02 3.688066198182002320e-03
7.850439323149119297e-02 -1.266656996338570706e-02 3.426384502271909160e-03
7.837691727596973745e-02 -1.223427976602034506e-02 3.528006743544781498e-03
7.844243906149614420e-02 -1.293203163280129409e-02 4.094370815104178551e-03
7.846324343652286148e-02 -1.284087658313080860e-02 4.006722941865853427e-03
7.870523929323919310e-02 -1.311467649362055288e-02 2.946890303264254607e-03
7.809407030537959815e-02 -1.256707301907002139e-02 5.029587534220669731e-03
7.917441933426672129e-02 -1.335801097052048692e-02 3.064871909359376256e-03
7.866254986755780165e-02 -1.282144460986057999e-02 3.294765217358011644e-03
7.906812838211924044e-02 -1.233200727948821629e-02 4.171074866310520157e-03
7.775685019222119965e-02 -1.300343095679286354e-02 4.638608960968099160e-03
7.948161535258690957e-02 -1.185403878622751095e-02 3.215118249440318543e-03
7.917816733492266668e-02 -1.294274469201428523e-02 4.143429791807706764e-03
7.870771326682809987e-02 -1.240787235802473520e-02 4.192800846446242957e-03
8.018971355029932968e-02 -1.275651312700198936e-02 4.070333976050971581e-03
7.776103580992740905e-02 -1.395882096109546389e-02 3.944064240590322568e-03
7.897209795017243184e-02 -1.299482843473799554e-02 2.960802005171903062e-03
7.938513437461122701e-02 -1.152175768363253305e-02 3.522132536333558162e-03
7.899514437841842485e-02 -1.318966452128084166e-02 3.289781590566170921e-03
7.861496280202132092e-02 -1.260595558798499605e-02 4.786249763448505168e-03
7.874534442028827130e-02 -1.238025124629123230e-02 3.013259983523114416e-03
7.914291783534740943e-02 -1.291090068087111242e-02 4.049901625934132499e-03
7.987205689408458098e-02 -1.214692078066048619e-02 3.056006077389913922e-03
7.836450973930486619e-02 -1.225947161209005321e-02 4.356571382630430866e-03
7.904743555141974243e-02 -1.259245752558160736e-02 3.474355573666931818e-03
7.869308978745770400e-02 -1.288413433121202156e-02 4.323862719590981785e-03
7.886298469420804924e-02 -1.283828978431776624e-02 4.564010811441671089e-03
7.834048912651656038e-02 -1.260583111448264348e-02 3.517154155717405750e-03
7.759833390003206821e-02 -1.285313684105474086e-02 3.707734112593286113e-03
7.952195733467873340e-02 -1.204880333812928528e-02 4.276513551234970012e-03
7.846837138146342538e-02 -1.211528175427643850e-02 4.101181632755274142e-03
7.785885432607220213e-02 -1.203849521740167627e-02 3.740640632800149024e-03
7.921601260771898856e-02 -1.277345451013857380e-02 3.305880970937952190e-03
7.859969880960751554e-02 -1.278624685993678955e-02 3.742284141327531510e-03
7.918075568461324654e-02 -1.409723995371062188e-02 2.797875355828066679e-03
7.853578236483674258e-02 -1.343868038890561056e-02 3.713418876350266240e-03
7.911194777359883967e-02 -1.256720756828566543e-02 4.386687370867489721e-03
7.878816813485289838e-02 -1.331624153829449875e-02 4.130915073445165508e-03
7.875103076265690949e-02 -1.366745905988983600e-02 3.410449074894822408e-03
7.991334026570443005e-02 -1.229384605118515050e-02 3.486412725677845437e-03
7.872514124396154389e-02 -1.271729616072299340e-02 3.928390507851250990e-03
7.837704510945961434e-02 -1.394616955143070103e-02 2.588435468059160915e-03
7.973000754040035498e-02 -1.168678998992520035e-02 3.441206952604886071e-03
7.946634832116925007e-02 -1.162243562603280933e-02 4.109807120305369876e-03
7.849669702125802728e-02 -1.284969234509056313e-02 3.342766549358985873e-03
7.828273154976228554e-02 -1.278620723352652533e-02 4.711756360868873950e-03
7.745646603792610829e-02 -1.256540056273827699e-02 4.315544402118370870e-03
7.899494499134815384e-02 -1.326332913521940937e-02 3.178337734537753367e-03
7.897261174644118475e-02 -1.342545520836964379e-02 3.057112055072044865e-03
7.878289501180366083e-02 -1.343145061648748362e-02 3.497519078769759093e-03
7.976390213598208434e-02 -1.224501705702665810e-02 3.657760689117967035e-03
7.938207666039120980e-02 -1.212582370822590239e-02 4.062114163421906565e-03
7.872313763958702082e-02 -1.243774403234568227e-02 4.895081935182774013e-03
7.860890267325870706e-02 -1.268586938194529723e-02 4.025716233461748561e-03
7.863911421381505895e-02 -1.263392500090518289e-02 4.149915129484371690e-03
7.800253841948076583e-02 -1.301547296043072122e-02 3.410706727612081157e-03
