k1 k2 k3
7.932040648008781281e-02 -1.371591111928713302e-02 5.279145426782733130e-03
8.016884014257533164e-02 -1.377887250998370561e-02 5.429366779703431733e-03
8.011914323878779887e-02 -1.346261753700436770e-02 5.946810995116139087e-03
8.095630717978538615e-02 -1.281999416350849963e-02 4.695641478487860843e-03
7.915385553665513219e-02 -1.375489562687050304e-02 6.584265123679336473e-03
7.893350756629799458e-02 -1.441265555955638378e-02 6.307067966799778658e-03
7.959433661692499884e-02 -1.547140185554785052e-02 4.654803299269844041e-03
7.872265813804643630e-02 -1.506845759505216764e-02 4.658134808100955482e-03
8.145490426593068878e-02 -1.480959180384587570e-02 3.866697691297479866e-03
8.056964000485009048e-02 -1.422406730811918985e-02 3.489622115296464600e-03
8.150289836983679037e-02 -1.366309645176419507e-02 4.991667988055906169e-03
7.889815873423797199e-02 -1.348940100181636459e-02 5.537177110021579418e-03
7.984275502226642618e-02 -1.445126790641325376e-02 3.295896331026379467e-03
7.959722990069692528e-02 -1.538716551789882925e-02 4.414951823594345792e-03
7.955973858469381210e-02 -1.380945470035847833e-02 4.983934016891428120e-03
7.934966411541000131e-02 -1.343187083120779557e-02 4.373582324164890234e-03
7.897790692728554052e-02 -1.426144453720541716e-02 4.035569533290539468e-03
8.090500094507430129e-02 -1.265975309849635966e-02 6.749034167282522145e-03
7.891682743628589125e-02 -1.477361226316876996e-02 3.900033598202984342e-03
7.922485121560715604e-02 -1.431112956121646795e-02 4.295285322252401228e-03
8.192210106791270041e-02 -1.380088407504845294e-02 4.571359791945409090e-03
8.035755936282282241e-02 -1.493989677677581840e-02 5.988730659337762607e-03
8.047506878959903576e-02 -1.301735682131695271e-02 4.358385597470620931e-03
7.879439596162116088e-02 -1.476298298766155759e-02 3.138226354684789388e-03
7.853383802722277429e-02 -1.457985642187444031e-02 6.941695728953617417e-03
7.914253183454197926e-02 -1.415143792336584494e-02 4.698752635508895992e-03
8.085228781032011147e-02 -1.247925206034977696e-02 4.680650466701824497e-03
8.034274185234865917e-02 -1.377426639984347112e-02 4.903276665005451562e-03
8.071840691551820934e-02 -1.466142809170600803e-02 3.783091865032006673e-03
7.951349038098984301e-02 -1.455076184271159034e-02 4.872696045094659922e-03
7.935381452630210775e-02 -1.471311500742183975e-02 5.142914201609422031e-03
8.082000522319984781e-02 -1.526529818706788555e-02 5.956683557643116522e-03
7.916260490908208491e-02 -1.420134656875804424e-02 5.672539575399593303e-03
7.832421412047024800e-02 -1.422640566249815108e-02 6.660406693392031952e-03
8.053565355840797135e-02 -1.312373462054310103e-02 6.574491736763249383e-03
7.905447187875727644e-02 -1.442465015965291308e-02 5.294729748703069783e-03
7.849230991374900324e-02 -1.507726322490365867e-02 4.380412316660822758e-03
7.996312621621179395e-02 -1.255182936830501195e-02 4.931699605481676407e-03
7.918648019368640378e-02 -1.439155444991199739e-02 5.825636213190585333e-03
7.889815873423797199e-02 -1.348940100181636459e-02 5.537177110021579418e-03
7.931518594305869696e-02 -1.355061266019334798e-02 6.548371404936720319e-03
8.105722436509918416e-02 -1.496508780830546614e-02 3.851385180768843175e-03
7.922388203146168983e-02 -1.402978145601380122e-02 4.663749657663654458e-03
7.974356621226152964e-02 -1.366223535754509943e-02 3.883220919799618143e-03
7.837181045674562752e-02 -1.444076388627633933e-02 4.596286264775123476e-03
7.949694657519854046e-02 -1.434251357516562464e-02 4.678282686788715061e-03
8.023794115708546282e-02 -1.451903133403774360e-02 5.377834854067176096e-03
8.121787987698333988e-02 -1.331945534972728273e-02 5.011066843501416068e-03
7.807564886475218402e-02 -1.380550629011580155e-02 5.137308735562839956e-03
7.970240447161780484e-02 -1.489220104951086143e-02 6.531576350945395015e-03
7.944039332933963693e-02 -1.366088743757572221e-02 5.251894937293971610e-03
7.984109343133952152e-02 -1.477297167762822716e-02 4.225789736464369284e-03
7.980380350324609018e-02 -1.438509136446856906e-02 5.844623771104590082e-03
7.976184061877089615e-02 -1.522771771122094497e-02 5.110635853856890232e-03
8.012351403351355983e-02 -1.340036132399735624e-02 4.201885415326594986e-03
7.989019521208542973e-02 -1.381028669783454510e-02 5.316403337992686717e-03
7.973337543562569740e-02 -1.347926754761269441e-02 6.060585145015215391e-03
7.915719221366762648e-02 -1.357919149508710066e-02 4.814716985607356281e-03
7.888124595535259131e-02 -1.559238866068991813e-02 5.498548255532947904e-03
7.859264002624385959e-02 -1.537719205700172065e-02 4.680594571115831437e-03
