k1 k2 k3
6.252261740789558098e-02 -1.106671503452205663e-02 2.832340125823923360e-03
6.419699326030509079e-02 -1.014861775346227735e-02 3.291350456777017430e-03
6.327470784894059785e-02 -1.264468725424625073e-02 3.347728856290241306e-03
6.347631007695037075e-02 -1.138579583246877858e-02 2.151542442577675240e-03
6.437420930434908928e-02 -1.165854592307093152e-02 2.553507188986781085e-04
6.427229503592701843e-02 -1.113511447035096802e-02 1.766964494587575096e-03
6.316156974658407308e-02 -1.225050464395785466e-02 2.333225955047618649e-03
6.454611008648744597e-02 -1.105624370073859941e-02 3.269379006250530684e-03
6.458322465214544339e-02 -9.172109396691399685e-03 2.731492223466649993e-03
6.312508351385490157e-02 -1.043472733512332273e-02 1.938553976005702451e-03
6.414371088325795944e-02 -1.076521316783526916e-02 2.745775751399490150e-03
6.355417080287556475e-02 -1.209483370746315678e-02 1.757247408205903083e-03
6.433713222930623199e-02 -1.133500368501114131e-02 1.657423656504050657e-03
6.397092416957600447e-02 -1.215111767225832140e-02 3.295157337430437705e-03
6.285561582394344482e-02 -9.964406974084211166e-03 8.732107376069608851e-04
6.358687643276192403e-02 -1.046917506443172108e-02 2.501125572041823508e-03
6.429083690624420866e-02 -1.005981178858127156e-02 1.613596474659265145e-03
6.371093111581119239e-02 -1.086407840626948951e-02 2.997706198313992987e-03
6.357321616512839890e-02 -1.348708956302778483e-02 1.145546856899534727e-03
6.316156974658407308e-02 -1.225050464395785466e-02 2.333225955047618649e-03
6.327265025974032620e-02 -1.240067125662835945e-02 2.638445862030769362e-03
6.506085221457896806e-02 -1.145197315684917672e-02 2.895531689847172241e-03
6.453186369002880673e-02 -1.143698811866424025e-02 2.009908282249783795e-03
6.270840322801693456e-02 -1.027888315796454677e-02 1.374849366685970686e-03
6.206135617552252515e-02 -9.185254735453757258e-03 3.504568901077823040e-03
6.296028057004124379e-02 -1.064103084468917548e-02 2.999332122430170555e-03
6.525654951960047079e-02 -9.392999110431038412e-03 3.007757844365993583e-03
6.308886624988810365e-02 -1.131687832989450304e-02 1.814128901833106378e-03
6.188801121778103598e-02 -1.036779449874207504e-02 2.303931604065473371e-03
6.224194853660988680e-02 -1.065853829066387704e-02 3.179880257856287917e-03
6.516199322113366832e-02 -1.099298388246702785e-02 3.660814327963807235e-03
6.450841487214342695e-02 -9.804185681723545653e-03 4.206228516958704367e-03
