k1 k2 k3
6.477690717775416718e-02 -8.268187158589387908e-03 1.858838182736827216e-03
6.468807322530370496e-02 -6.848219141584482861e-03 1.188672157596243339e-03
6.363665475697929952e-02 -7.990553944842354595e-03 1.426978579528517810e-03
6.451185492339364669e-02 -6.295042073190135201e-03 1.536589735294940917e-03
6.505867128108364095e-02 -6.697483152134781070e-03 8.068864145025500534e-04
6.270021895516081356e-02 -7.258217728102728250e-03 3.507322988750116721e-03
6.305616741647762646e-02 -7.968860474561634266e-03 1.098187932674757339e-03
6.328780640272360647e-02 -7.881603180915269791e-03 1.533633705179296425e-03
6.240295881359689267e-02 -7.817584170878924543e-03 1.661592435585501626e-03
6.348177912959621083e-02 -6.456958004065732615e-03 2.220115473374556503e-03
6.339086666916748936e-02 -6.975616260868525154e-03 1.365069184346284770e-03
6.371136732226162502e-02 -6.707624705993550651e-03 2.279641099848198071e-03
6.477794101506648139e-02 -7.160232225868284894e-03 1.800999707388409310e-03
6.212678998770077010e-02 -8.090449093511212220e-03 4.841269536012549057e-04
6.481764642452994551e-02 -6.057096370339895564e-03 1.576962672157636303e-03
6.384771662831131844e-02 -7.440029764458219730e-03 2.372046875426095380e-03
6.229511162727024987e-02 -6.709342074801741274e-03 2.178530638627634852e-03
6.369957426459177396e-02 -7.803653290304649048e-03 1.851007308549770802e-03
6.287899618447287398e-02 -7.966602590341070877e-03 2.000205037228391935e-03
6.304325316175313221e-02 -7.464717372154830444e-03 2.632445328248578242e-03
6.337633164184872103e-02 -6.752394315530332869e-03 3.384235813978730967e-03
6.489898620027087506e-02 -6.589393227017500965e-03 3.245359488534105274e-03
6.403851250647635274e-02 -7.791788239890323764e-03 2.000377537850830945e-03
6.325753007844897580e-02 -7.496057335302550029e-03 1.790271744832871992e-04
6.455908306873969771e-02 -7.247202706070404732e-03 5.215216041224157717e-04
6.435906962480461568e-02 -7.197407294539631684e-03 2.141141364109283574e-03
6.218168919684088913e-02 -9.265669818324884233e-03 2.576294427176661905e-03
6.435586090546649429e-02 -7.276284602592317241e-03 2.905967573018558570e-03
6.254287284693546556e-02 -6.072907816988298846e-03 1.183639448637238689e-03
6.381550291420387544e-02 -8.213535920258779877e-03 7.485564567637770228e-04
6.345000655961369196e-02 -7.068105968914356607e-03 9.575881387476892215e-04
6.439124737508070129e-02 -7.503054429498695610e-03 7.912927812074171952e-04
6.435669452050438166e-02 -7.739231071405713869e-03 2.249034416735920527e-03
6.432492076407933523e-02 -6.614055460325868330e-03 1.802007131462321499e-03
6.309253355699301347e-02 -7.565277343465168225e-03 1.838256681912439627e-03
6.347402501465823632e-02 -5.919004320182608136e-03 1.541630089236467605e-03
6.367988124303733399e-02 -6.899980135313413254e-03 1.291401206921644063e-03
6.396996426504220068e-02 -8.439248618574868299e-03 1.141462332185858020e-03
6.521730975768300076e-02 -5.542986875157154825e-03 2.272292317568466724e-03
6.454020880520766612e-02 -7.435067399970324287e-03 2.206821133515293742e-03
6.413512519239186749e-02 -8.792694553296218074e-03 8.698075494809054398e-05
6.372063049031859161e-02 -7.725709428075586138e-03 1.834485705448501980e-03
6.225237922425883030e-02 -7.569067355522679508e-03 3.274109471474842548e-03
6.362883599900082121e-02 -7.295244614992119070e-03 8.963792587307339854e-04
6.340498875851419136e-02 -6.921093156737223584e-03 2.492828301352417730e-03
6.343550049136534308e-02 -5.625817673815841635e-03 1.605299557717460024e-03
6.260774562580162517e-02 -7.027891210192621640e-03 1.779998771150356762e-03
6.287789880181715585e-02 -7.390029312023677077e-03 1.037011802959980633e-03
6.348465658047766635e-02 -7.514207435251551992e-03 8.729099111753069185e-04
6.371220818465292424e-02 -6.884551521066900603e-03 3.317828353021523569e-03
6.423857166303545418e-02 -5.636648256690399150e-03 3.028498419252095841e-03
6.458481315165690018e-02 -7.002657794096950328e-03 1.288155614737579446e-03
6.414613727004936372e-02 -7.215736413882262168e-03 1.084132786795352632e-03
6.352275254036771068e-02 -8.189577319150112555e-03 2.683184211211123160e-03
6.434118838287949949e-02 -6.752182904558673426e-03 1.641518748623532753e-03
6.196327622448219441e-02 -8.579961349197043341e-03 2.226927766301359246e-03
6.360430723628290872e-02 -7.247120819393201852e-03 2.549229868778105090e-03
6.303635011005226385e-02 -8.853675695276230773e-03 1.669170910531758700e-03
6.198729623946164224e-02 -6.871708339779111774e-03 1.125350156587850980e-03
6.379699352683654290e-02 -8.028679276537442622e-03 1.942126996014342799e-03
6.424235264059063866e-02 -8.362532260513130811e-03 2.669372013152829237e-03
6.314019809441004383e-02 -7.445531096425095363e-03 9.654120315612663150e-04
6.345573284484615217e-02 -7.233291142010003782e-03 2.891832068196292793e-03
6.344450768682524666e-02 -7.612389657588508607e-03 1.794934346247265000e-03
