k1 k2 k3
7.915210935049488139e-02 -1.747610948707090106e-02 5.910468047594125141e-03
7.899266430407675399e-02 -1.696961724403808769e-02 6.906497677767881038e-03
7.910218793630219292e-02 -1.722643708685803188e-02 7.039495745159010665e-03
8.064349188361938370e-02 -1.563958204826958187e-02 6.229986902563044993e-03
7.880848937315360070e-02 -1.708423750185140977e-02 7.872325995359502615e-03
7.912888736582240901e-02 -1.737242324543489258e-02 6.435931836845765197e-03
7.895525419777005283e-02 -1.784219548641810538e-02 5.551413884826633671e-03
8.039067103588237728e-02 -1.841344804590801243e-02 7.083578792636838206e-03
7.960420525093966915e-02 -1.793814183300115883e-02 4.016162663998429361e-03
7.930045709103902829e-02 -1.777353811910031833e-02 5.921018199783301128e-03
7.877393496563556141e-02 -1.972665671216593253e-02 6.213129941598435901e-03
7.848942906943010001e-02 -1.696486869382418661e-02 5.374375971663153395e-03
7.705020129437697984e-02 -1.877475233311196035e-02 5.057154882125575179e-03
7.915092860245398487e-02 -1.717065043573741401e-02 5.097656636010500231e-03
7.909333769007900750e-02 -1.706406699449669606e-02 8.136257069166014100e-03
7.848336637575090147e-02 -1.876596065021481075e-02 6.461995438634265954e-03
8.008076732975907830e-02 -1.694451377262598535e-02 5.235610617499858455e-03
7.911051656508236163e-02 -1.648973265248110387e-02 7.632934440638033946e-03
7.915046532155686765e-02 -1.758677385814752525e-02 6.437299020265657701e-03
7.851095754700093687e-02 -1.807183851787808049e-02 7.247173111296328907e-03
7.939953102023403209e-02 -1.656544999715069133e-02 8.040614359583919679e-03
7.909592879888102668e-02 -1.807326028901951043e-02 5.995519414298169925e-03
8.164587883862978179e-02 -1.529540374763171950e-02 5.851272629088605237e-03
7.976570012072664584e-02 -1.664524080890905644e-02 4.199188815064008873e-03
7.886944634061412995e-02 -1.604163741578903957e-02 7.915890822100341007e-03
7.964418284256186142e-02 -1.717626802983571177e-02 6.076812175201312671e-03
8.005235610089719844e-02 -1.674704011793884395e-02 5.286050124679239626e-03
8.104120024590408256e-02 -1.838304593215880911e-02 5.431806598258231977e-03
8.000511228510706618e-02 -1.630922205330012642e-02 6.914314522519185435e-03
7.994790370790702538e-02 -1.594570047385771017e-02 8.549808912636305824e-03
8.029089358222954442e-02 -1.688042025432053006e-02 7.309865720847352755e-03
7.935664349663318351e-02 -1.736827002517433993e-02 6.642867153033929495e-03
7.917717569030643943e-02 -1.737730669325471267e-02 5.262270663989959685e-03
8.011106692959021891e-02 -1.766164184652092850e-02 5.727173133889013057e-03
8.079220604160566865e-02 -1.760852671976723127e-02 5.219791051679328886e-03
8.157513926491929968e-02 -1.611498576173317487e-02 8.314330849570852888e-03
7.954761548176458863e-02 -1.567719809501863515e-02 5.590014413753868761e-03
7.840448610145289710e-02 -1.549525777223843825e-02 7.416195368704636692e-03
7.903790648212091763e-02 -1.516142913953245908e-02 8.058006976099790775e-03
8.013929629056687487e-02 -1.546968250829297564e-02 7.110942065287062519e-03
7.932593669958756810e-02 -1.731848947511595294e-02 4.587051051834392656e-03
8.031763485601081665e-02 -1.641918457694903355e-02 7.446966662398496473e-03
