k1 k2 k3
7.996825806419163851e-02 -1.384877568434551842e-02 5.019944451656058182e-03
7.865542546349649222e-02 -1.423244583623950454e-02 3.975718674218309268e-03
7.968281769178472973e-02 -1.492794596891230952e-02 3.375522099335476200e-03
7.987112549447922261e-02 -1.454609725036079548e-02 5.546085743165285464e-03
8.003160230811570686e-02 -1.454819511138613630e-02 3.932640740586565431e-03
7.994838015012301069e-02 -1.342325168253152845e-02 4.447014607731891722e-03
8.037232667369290096e-02 -1.450415058364980248e-02 4.876633102973620959e-03
7.994438912060305991e-02 -1.441966012992620949e-02 3.883556921577019372e-03
8.094816821703262888e-02 -1.450447655463635299e-02 4.421313386716405058e-03
7.840260142364302576e-02 -1.425715752633985312e-02 4.413403315799174775e-03
7.938232912559048393e-02 -1.339651028654441356e-02 7.412588045974471962e-03
8.048464703530341935e-02 -1.410504923974846558e-02 5.028077482971890499e-03
7.988104297171308432e-02 -1.420810519904086577e-02 5.612721754310781574e-03
7.872400508320931412e-02 -1.286886656728084000e-02 6.743585294795045870e-03
7.865384195862734629e-02 -1.476842861866842216e-02 5.408491961922251567e-03
7.859482823318705846e-02 -1.545292026476492719e-02 4.967561588059596356e-03
7.872370941392992094e-02 -1.526914315353090912e-02 4.622222590154392852e-03
8.021293570406284879e-02 -1.505301906312429827e-02 3.948293416224560315e-03
7.984014762732524750e-02 -1.255380781273315871e-02 5.257110650085897174e-03
7.757711916359691373e-02 -1.373862616858437247e-02 4.937709762904446409e-03
7.850636728454940538e-02 -1.548566793940268915e-02 5.554733459967195475e-03
7.955684556368256000e-02 -1.304877973690547754e-02 6.007651295471053143e-03
7.908905387511905305e-02 -1.340756312488759761e-02 4.368006362609075377e-03
8.005513099737113225e-02 -1.375217346401254315e-02 4.504982685453226554e-03
7.792341624135673550e-02 -1.560266708525083479e-02 3.673987412348214687e-03
7.956239134556031267e-02 -1.275453673751286710e-02 6.180587435363912863e-03
7.903677188701210832e-02 -1.495170590706521030e-02 5.282594525890374482e-03
8.048264332615254202e-02 -1.496862528406078807e-02 4.369776621323720467e-03
8.010696515164264508e-02 -1.409055669570828673e-02 4.566831061865311847e-03
7.963767713258851355e-02 -1.453095402409192161e-02 3.642558963505140857e-03
8.038553736212192269e-02 -1.409129847944748382e-02 3.553740346663086802e-03
7.864002590444668650e-02 -1.408999582113722171e-02 4.463097214541994484e-03
8.013084464534406259e-02 -1.397513800240388071e-02 5.780443080654201760e-03
7.960978305763011242e-02 -1.447222547909998713e-02 3.578618873631783659e-03
8.122108646000780752e-02 -1.241570690350909945e-02 4.510248242302755672e-03
7.902877704499489120e-02 -1.392256764722690776e-02 3.636525276998453515e-03
7.918794306235679703e-02 -1.498997890980199865e-02 5.009137446773032076e-03
7.887565948873181965e-02 -1.503368767808269113e-02 3.400391148646181305e-03
8.039773298645194743e-02 -1.366442486574089010e-02 4.327867295903536915e-03
7.818983940866885973e-02 -1.497022051720656166e-02 4.797220023179879500e-03
7.956999979601905859e-02 -1.333216455629973596e-02 5.114641957838422792e-03
8.022745431869229837e-02 -1.379281371791023225e-02 5.211652235294669810e-03
