k1 k2 k3
6.392220272752968668e-02 -7.357228592773934484e-03 1.390493417027613421e-03
6.247782558376466233e-02 -6.969224354476694083e-03 2.757050919541551015e-03
6.295351629193038367e-02 -6.371016232432788473e-03 1.899913810684286664e-03
6.244284340663694421e-02 -6.957393065553957312e-03 3.113616451230205584e-04
6.347857985076507670e-02 -6.818779030482433057e-03 1.697394279960962038e-03
6.328538215354756469e-02 -6.270431240231272296e-03 1.172752570855473131e-03
6.352433545772201429e-02 -7.796948615278881389e-03 7.014706994699776432e-04
6.301215612336105720e-02 -7.314272648435538038e-03 5.922459244262212597e-04
6.200369152130710826e-02 -6.880833101137726060e-03 2.067548494811055626e-03
6.259469966080918879e-02 -7.372610865960929627e-03 2.638144518555110563e-03
6.285776734112391573e-02 -7.374306894631921239e-03 1.510096413690306671e-03
6.261446670610879006e-02 -6.253127828333426841e-03 1.410457019195440753e-03
6.217867146084266050e-02 -6.731988494616203411e-03 1.626372386916694057e-03
6.382932898375745512e-02 -7.048959554729047894e-03 1.372998360382002292e-03
6.294157490954480072e-02 -7.786686275710580363e-03 1.524336372514548121e-03
6.348087579788264101e-02 -7.578353175418384158e-03 7.477004580881685403e-04
6.351903425025962058e-02 -6.884257962287310129e-03 2.912957040472063941e-04
6.309860920495502512e-02 -7.204148395961340601e-03 1.127858087925634467e-03
6.262270257921856431e-02 -7.286400130200348935e-03 1.551283515178150663e-03
6.365988711844147718e-02 -7.017742294727055685e-03 4.552290528875291287e-04
6.329831964335377870e-02 -5.661969350026510583e-03 1.079263815651862468e-03
6.358253073165129332e-02 -6.947755575328576350e-03 1.185833017403534195e-03
6.349154819184446574e-02 -7.259497098382736158e-03 1.332010050289891834e-03
6.290646769582494691e-02 -6.809996558950509593e-03 1.347672970080537880e-03
6.258146610189577186e-02 -7.903407510293669613e-03 1.485711979189785481e-03
6.298802032904390891e-02 -7.052317325334747644e-03 1.318931660301697617e-03
6.280102689664618376e-02 -7.124291312662373032e-03 1.171857827300781807e-03
6.302477073864842794e-02 -7.198165965794089960e-03 1.912743873861338928e-03
6.299450880779733364e-02 -6.988455979318353162e-03 1.591176810300479194e-03
6.251060578356451569e-02 -6.978105533916409420e-03 1.580149347606862875e-03
6.296157921976405780e-02 -7.722567692857590371e-03 1.412113995211933259e-03
6.311794657144120801e-02 -6.701103654719084424e-03 2.539212641753205157e-03
6.210600877092059546e-02 -7.289427134715295575e-03 1.439265133423489607e-03
6.251060578356451569e-02 -6.978105533916409420e-03 1.580149347606862875e-03
6.338915443483778001e-02 -6.908511535586858709e-03 8.118214875441759348e-04
6.328866923832493496e-02 -6.691395857178455975e-03 1.878490246136996222e-03
6.300036153443219766e-02 -6.293618626012256745e-03 1.061279217628399718e-03
6.248096133614500225e-02 -7.480891670417350037e-03 1.088146392820135699e-03
6.313548935249266303e-02 -6.711538509740558323e-03 5.950346665795080980e-05
6.356655554125056895e-02 -7.297281770658997635e-03 4.869416758097322440e-04
6.331748953290425308e-02 -6.332197251741569777e-03 1.371249387664835728e-03
6.347078132403805029e-02 -7.123355444253173796e-03 1.479628486059231252e-03
6.290678021640311313e-02 -6.146117149326321694e-03 2.468702966429953127e-03
6.252546301151029606e-02 -7.290422746921820796e-03 1.206162292583592976e-03
6.366044682288768408e-02 -6.525815912978599753e-03 1.578753704949559244e-03
6.293135812431172038e-02 -7.258145830375581364e-03 1.874846713851213709e-03
