k1 k2 k3
6.288385079078998019e-02 -6.914713052616816569e-03 2.064311044616434776e-03
6.250651551468047740e-02 -6.721064077040025952e-03 1.226666870395007325e-03
6.189558596753805264e-02 -6.659089058718051235e-03 1.248487916965856925e-03
6.341464727910281485e-02 -7.313052632563862843e-03 2.181264153731654609e-03
6.175864011554543787e-02 -7.468776629864559702e-03 5.648229327122472609e-04
6.275060116418607059e-02 -7.346016977477734522e-03 1.303923040395796318e-03
6.287617354050092922e-02 -7.149954723536300349e-03 1.600623349387111927e-03
6.286947090009131767e-02 -6.592662478647121072e-03 1.858382873828154369e-03
6.259159477264517046e-02 -7.770585778473310112e-03 1.442481652946719928e-03
6.363200560065315758e-02 -6.222546591499400481e-03 1.923981263291338339e-03
6.136379781059672633e-02 -7.098558201542121138e-03 1.304720733764502816e-03
6.233150088763317331e-02 -7.427561649139033384e-03 1.291328062566668433e-03
6.233984828676772394e-02 -7.537083282716267041e-03 1.420979100892033609e-03
6.294665535477220186e-02 -7.428466893145593830e-03 2.144524987943069450e-03
6.307357162609997236e-02 -6.637880168628484956e-03 1.760439023131568637e-03
6.188297426617966890e-02 -6.631578099501586609e-03 1.672052961475281596e-03
6.283101325312684393e-02 -6.978958783484784378e-03 1.660622627557908904e-03
6.367147812225562586e-02 -6.420306147367230154e-03 1.762892442590757724e-03
6.302739699683418406e-02 -6.970178569140741964e-03 1.530434364079819032e-03
6.216774115271833656e-02 -7.493604518464744291e-03 1.600549425762348710e-03
6.305212502999080204e-02 -7.366398366250886953e-03 1.274045526078501633e-03
6.222227411135008990e-02 -8.253149557938738168e-03 2.486179317022635393e-03
6.275264871307209558e-02 -7.460650720564801497e-03 2.077281116704160491e-03
6.293328233671194316e-02 -7.054156537533370908e-03 1.728186553836483230e-03
6.231522213157161816e-02 -8.044755675500225856e-03 1.740338199214291892e-03
6.299398354378102360e-02 -6.797785275968068475e-03 1.958014353428974563e-03
6.300470423521206675e-02 -7.337228362486861166e-03 1.261098581197980795e-03
6.256662638041307622e-02 -6.927048517697070862e-03 1.298417675856075593e-03
6.281192926529979847e-02 -6.339533586540754828e-03 1.683346975655711231e-03
6.141149336723128460e-02 -7.017934291168731464e-03 1.858990066317581236e-03
6.296258437284130149e-02 -6.278019709946319749e-03 1.373522436035459759e-03
6.364362088437028331e-02 -7.038791721050124961e-03 1.678222933864062516e-03
6.301658170985188767e-02 -7.047694698771339583e-03 1.772972215101448201e-03
6.208148368395302596e-02 -6.404707562729997083e-03 2.127836902418661635e-03
6.315508277616785349e-02 -7.240347190626494900e-03 1.709967268410148011e-03
6.313472826966812224e-02 -6.468953957314865777e-03 1.891190583421603622e-03
6.224099558386533837e-02 -6.659859123557959615e-03 2.066175140030795943e-03
6.254907886303334719e-02 -7.761568436975507801e-03 1.352841527325579496e-03
6.300371596388681938e-02 -8.066860683267285115e-03 1.459498495001848584e-03
6.189102157512349489e-02 -7.481517574000728921e-03 1.071109068393874542e-03
6.200630329567896615e-02 -7.606819151956240033e-03 1.647310079695277207e-03
6.237004131037643395e-02 -8.090358932874908149e-03 1.450388974626418137e-03
6.341187146958141008e-02 -7.366494166702680646e-03 2.061387987083301843e-03
6.281199172618745497e-02 -7.068528542545776672e-03 2.066506794928077428e-03
6.331918429794733405e-02 -8.640034759493250838e-03 7.992176694233688039e-04
6.310631283598902574e-02 -6.943002770132294943e-03 1.514814448094398136e-03
6.281192926529979847e-02 -6.339533586540754828e-03 1.683346975655711231e-03
6.293353372391638501e-02 -6.931846959241302897e-03 2.921478983615430347e-03
6.229482993361254439e-02 -7.336332841511028491e-03 1.770381142534846464e-03
6.249136735148499988e-02 -7.987204703575334630e-03 1.782616974651624053e-03
6.288578313329934444e-02 -7.221781294903723003e-03 2.102446792565215716e-03
6.262412473126224843e-02 -7.198860983436347616e-03 1.762329189012382114e-03
6.350755511234745798e-02 -7.844482426350121718e-03 1.440305473532382807e-03
6.237012009150941227e-02 -5.933992996397796649e-03 2.881679071077530851e-03
6.244360525332434686e-02 -7.291125294480518826e-03 1.404250055273406628e-03
6.171278559096152194e-02 -7.247482790928877483e-03 1.580771770273187160e-03
6.200875703201147449e-02 -6.964364081174539978e-03 1.418257690723706554e-03
6.254993030937014420e-02 -7.313891601331015679e-03 2.240654451516110868e-03
6.239070255286802147e-02 -7.313034436453286213e-03 1.414256594156101943e-03
6.213898268372775036e-02 -6.645086059118524013e-03 1.505633309086332194e-03
6.376822250959254812e-02 -6.393355799038352716e-03 8.072383651812620187e-04
6.253618212549252875e-02 -7.645069357460579362e-03 2.732128452319251832e-03
6.328008804824283851e-02 -7.526029582889032232e-03 1.603035202891803235e-03
6.354690410926897015e-02 -6.631719900428614811e-03 1.217820558249149698e-03
6.236241936608238889e-02 -6.261935203377519410e-03 2.453853082648185802e-03
6.246968044562792310e-02 -7.229580745775981976e-03 1.598912550963255130e-03
6.243014017990228259e-02 -8.239299810129482871e-03 1.257404366775988214e-03
6.242548044222628878e-02 -7.956078622414278212e-03 1.387082946734397026e-03
6.270837516766378239e-02 -7.231362625374229691e-03 8.824368419220601778e-04
6.203675023418497858e-02 -6.712041649475503080e-03 2.999304760128246317e-03
6.235164422847599974e-02 -7.322602140834327811e-03 1.571347232674782934e-03
6.376724965404231837e-02 -6.524026932500773257e-03 1.302966512515088549e-03
6.172513032463852745e-02 -7.244063802303080113e-03 2.160925767383442553e-03
6.264426396682731824e-02 -7.362805591891979917e-03 1.838752869463361472e-03
6.316468142679268483e-02 -7.070940051496207857e-03 1.719108625867299400e-03
6.427908440478027896e-02 -6.860120309402722993e-03 1.422082561800472322e-03
6.206707617187495751e-02 -8.225542088982365496e-03 7.866054516464660029e-04
6.302996104798205823e-02 -6.577634595860401556e-03 1.681482149666818637e-03
6.229499401115431989e-02 -7.430184089919814050e-03 1.456763028041055397e-03
6.298287883422212796e-02 -8.717234173168247890e-03 1.332599052411564955e-03
6.226293095063542560e-02 -6.579132244496924131e-03 1.332111797565496691e-03
6.296298733636968015e-02 -6.638860889525616260e-03 2.063939728617208980e-03
6.264324222154721289e-02 -7.363630723149106050e-03 2.362591301970584645e-03
6.312629774708375385e-02 -7.803252115093972652e-03 1.629037677887204549e-03
6.291587303900253447e-02 -8.281974215059204059e-03 2.285477582499834126e-03
6.209517954182131039e-02 -7.263758572322073781e-03 9.393251260266521907e-04
6.291259293063919400e-02 -7.781874296586416273e-03 1.639540886880369586e-03
6.254424340675918126e-02 -7.262552717176379291e-03 3.089539239727961961e-03
6.218971361585001745e-02 -8.107474357739452575e-03 7.008776740435457286e-04
6.193119846438616127e-02 -7.914174533132423139e-03 1.984365928852122041e-03
6.158941277923060675e-02 -7.454496689199438531e-03 1.467716530786894458e-03
6.254556985025125360e-02 -7.028065224428753366e-03 1.539506474360047283e-03
6.256889726046438449e-02 -6.747264118384665998e-03 9.960581973368770603e-04
6.300792462404922190e-02 -6.947644561159621590e-03 1.758312359533026337e-03
6.317608463171223154e-02 -6.468304964793919476e-03 1.708379576571925074e-03
6.171278559096152194e-02 -7.247482790928877483e-03 1.580771770273187160e-03
6.261873354153071891e-02 -5.670975145583428967e-03 2.541437217325109854e-03
6.331682947898126246e-02 -8.080858597252799091e-03 1.943984363380876768e-03
