k1 k2 k3
6.433288014421104095e-02 -8.797670973937660177e-03 2.363731199192392607e-03
6.394122336652871552e-02 -9.738767596364675261e-03 3.461383192112643670e-03
6.385622047295530512e-02 -8.734369256341772969e-03 3.157410582412589761e-03
6.399128199422113306e-02 -7.706923447563740481e-03 2.775236867223071502e-03
6.450140136857016038e-02 -9.033290979633901152e-03 2.600400466049035408e-03
6.312709810218528061e-02 -9.085001648153873122e-03 4.434885382216438576e-03
6.317112950439132679e-02 -7.653857042649703235e-03 1.689706478000818635e-03
6.349636916963161126e-02 -9.343011766259942674e-03 2.979754053463665175e-03
6.200971444699068802e-02 -9.479253733140111104e-03 1.668486314474318388e-03
6.279658777784297152e-02 -9.916603598452075619e-03 1.614947142848238704e-03
6.384163006669221763e-02 -6.940732718534237122e-03 3.270206846193571271e-03
6.423757941318342102e-02 -9.486561092631934367e-03 2.022519726081556390e-03
6.373240448538117220e-02 -9.223212129919486357e-03 1.994552156251772068e-03
6.428512268999400647e-02 -7.149532262189950416e-03 3.014482772870780147e-03
6.563923804348706370e-02 -7.770383402253305816e-03 3.702516664021521242e-03
6.378917295980310320e-02 -8.298021017210735484e-03 3.028874411209442341e-03
6.474774037362782120e-02 -9.218182160283722171e-03 1.077490145648993258e-03
6.378399353516162051e-02 -9.020450271541066711e-03 1.979518354554232751e-03
6.337780400015829985e-02 -7.610277471941997995e-03 4.267677265936381525e-03
6.244220556609561545e-02 -8.982787492380392425e-03 3.651076025630792254e-03
6.262503385413029089e-02 -9.722380566105581767e-03 2.882416940727300370e-03
6.449847588029669621e-02 -8.965852024040391055e-03 2.567229733492909505e-03
6.362751336043590000e-02 -9.500815750347696431e-03 1.874073217828578497e-03
6.387551618416342780e-02 -8.199392238267849686e-03 2.494194553855730301e-03
6.335449749340552050e-02 -8.538602491838867548e-03 2.925836641328102838e-03
6.241429401589781989e-02 -6.830287140673851898e-03 4.022235573213170379e-03
6.365499289952375461e-02 -1.016991756796717383e-02 2.668946011312553490e-03
6.331447826082672869e-02 -1.012601697410453472e-02 1.788770313256998756e-03
6.411506667856156638e-02 -9.095655752550793616e-03 2.986303278071561484e-03
6.414059222189802401e-02 -8.648310911028259107e-03 8.876173455370783838e-04
6.302237535181817729e-02 -9.621531486966455882e-03 2.112797637742885870e-03
6.361125596249164738e-02 -8.894355311089771621e-03 2.467053324694393202e-03
6.444805547484783181e-02 -8.882928203502088449e-03 2.778918000926625109e-03
6.265494235296134584e-02 -9.179728947058526933e-03 1.629586803905264114e-03
6.355776339012705889e-02 -8.434076282733210528e-03 2.616972775447784505e-03
6.435490060577822580e-02 -8.958897802288118273e-03 3.589733711202816591e-03
6.250711581334081335e-02 -8.432426247147600806e-03 4.139753668214243842e-03
6.475070479705488657e-02 -1.032820675457984949e-02 1.928108865566227625e-03
6.311093111069288053e-02 -1.017540649478387849e-02 2.213637800019124802e-03
6.250785924052873477e-02 -8.357950686389864492e-03 2.136631331472099715e-03
6.373769968899023475e-02 -8.942266683202429456e-03 2.633589609331438153e-03
6.420094437293924483e-02 -9.318594897776116825e-03 3.304712309304846940e-03
6.259422850303164587e-02 -9.425422333855515422e-03 1.817718673340865121e-03
6.393227421955566259e-02 -9.196032233836554104e-03 2.902725174369333305e-03
6.404773230592555877e-02 -9.943436570544972319e-03 1.230406797424782317e-03
6.452232307484784268e-02 -8.558204875730848760e-03 2.454551988483877345e-03
6.401765523679128767e-02 -9.586286569690419257e-03 2.065696878364969846e-03
6.250462113465829472e-02 -1.046878760107099182e-02 2.878982270138635835e-03
6.402291901261858431e-02 -8.646634204005049229e-03 1.947142126655768135e-03
6.294635745286256134e-02 -9.088884346456216345e-03 1.566111945972559205e-03
6.464745922932266242e-02 -8.896995128543860876e-03 2.770609628984427308e-03
6.441041043739192951e-02 -7.952026526446762111e-03 1.702320378882710150e-03
6.378244678455496919e-02 -1.000208300960855889e-02 1.085458593397661820e-03
6.408852149237284634e-02 -7.797405843851523688e-03 1.932397057284276909e-03
6.275290896319071776e-02 -7.881753228183713267e-03 2.835710185965997776e-03
6.357999014729567855e-02 -1.007325243127477066e-02 1.440910729186922756e-03
6.506833433523415144e-02 -8.279547631336023339e-03 9.725326584729410140e-04
6.485144233320846996e-02 -8.199022401105648949e-03 2.504354332398636696e-03
6.444328033658663912e-02 -7.694211621299643089e-03 3.026192134328115069e-03
