k1 k2 k3
7.902849776934958714e-02 -1.654087558328239116e-02 6.219923867337134871e-03
7.986018793384128123e-02 -1.910548249874935434e-02 4.801053014151124287e-03
7.991370196526864644e-02 -1.715895338614494003e-02 6.914692269515063106e-03
7.990363748869480642e-02 -1.787613827685460843e-02 7.260385384291634381e-03
7.919832681321384293e-02 -1.750078508550576006e-02 5.832252547838548407e-03
7.967923656903030949e-02 -1.814123856152161096e-02 5.300252052150969395e-03
8.119231370465748721e-02 -1.613496137613915082e-02 5.633459633338694372e-03
8.026536350077626003e-02 -1.804143472670373394e-02 5.300816491855500634e-03
7.978453105814539703e-02 -1.802685956567369463e-02 5.188565080372978255e-03
7.815434430461362658e-02 -1.774879869301825008e-02 5.774593310599859808e-03
7.943897091300758384e-02 -1.723969338668426832e-02 6.520363030244974434e-03
7.971159966152394083e-02 -1.539045039712319540e-02 7.968433010340961187e-03
8.087702775665470134e-02 -1.600757400160174315e-02 7.748675462319470908e-03
7.971094169119172235e-02 -1.564772428329602727e-02 6.650649520370269241e-03
7.931182815249901430e-02 -1.693689577307186389e-02 6.558278053880026159e-03
8.020393856833837876e-02 -1.773788636145286202e-02 6.478806071607418060e-03
8.039413332835665393e-02 -1.586643621062477916e-02 5.244606141536628519e-03
7.951175436387764028e-02 -1.732201271909136753e-02 6.108540290700986697e-03
7.964222544357565936e-02 -1.725200922319905517e-02 6.293871992491067990e-03
7.991518584206794285e-02 -1.722038798290512207e-02 5.847267397294880764e-03
7.793095979248088057e-02 -1.674420750761748677e-02 9.431200642813927781e-03
8.015889592417044240e-02 -1.753896597535872792e-02 6.683787908117855281e-03
8.112011394255563834e-02 -1.770716293793513085e-02 6.562912010095206528e-03
7.916400242985674462e-02 -1.639024002899251709e-02 6.908312900917784605e-03
8.042474853643419297e-02 -1.828441028184220329e-02 5.863741016033902076e-03
7.838452781087504317e-02 -1.908394967770793427e-02 5.797084743213859470e-03
8.089266627922123143e-02 -1.688455325944396290e-02 6.946909310206833554e-03
8.043723311123676667e-02 -1.634644460582922176e-02 6.912990113413106097e-03
8.034598374353160710e-02 -1.618299015179176792e-02 5.815152399591252963e-03
8.120383435044256637e-02 -1.808162586809863859e-02 5.205442345982663754e-03
8.098814724617556249e-02 -1.499803447831823955e-02 8.190179166081418272e-03
7.842198044188994355e-02 -1.804203620228375660e-02 6.057374405358056935e-03
7.908737774262547537e-02 -1.805623184846656681e-02 5.104001738056210269e-03
7.969150429270796532e-02 -1.598734614211132221e-02 7.353601447808971736e-03
7.915557069201892282e-02 -1.586418928005124684e-02 7.488643856710150426e-03
7.961942266550628422e-02 -1.639680733992114614e-02 6.054643691911471004e-03
8.059192496471137557e-02 -1.726221133561553489e-02 6.803432576308818258e-03
7.971815513270147369e-02 -1.674057468840108032e-02 7.742777477676446307e-03
8.012482518741120829e-02 -1.532409012756223710e-02 7.620866624741956530e-03
7.998200494740667632e-02 -1.666319767317166189e-02 7.231588760056764653e-03
7.890022548382749634e-02 -1.637915675153685247e-02 7.132990489630647302e-03
8.008675659189687379e-02 -1.597334087809551550e-02 6.864290387735214050e-03
7.859445484556557004e-02 -1.735350456813718190e-02 5.923435256883283206e-03
8.053144203218509656e-02 -1.799238554605227247e-02 4.859711207610459271e-03
8.029757571012985373e-02 -1.776979559631795824e-02 4.769342775652954391e-03
7.926619285889810462e-02 -1.749596981687034924e-02 7.160985692905491584e-03
7.953511344623009904e-02 -1.831848688501663824e-02 6.057592375861425849e-03
7.835353153239027479e-02 -1.792940062797256096e-02 7.203010211255939099e-03
7.984295950592967817e-02 -1.848393039856938147e-02 6.852297954583377870e-03
7.948861975851972961e-02 -1.783151669670438033e-02 5.469060163739422609e-03
8.141697253478832885e-02 -1.606809601980666025e-02 6.432292288307661643e-03
7.825366285400725541e-02 -1.822667367326016863e-02 5.001145736344886350e-03
7.962719941068704954e-02 -1.758775188368069675e-02 6.424972024521455327e-03
8.063856537252819812e-02 -1.690367116638258338e-02 7.217933869406251146e-03
8.035590316085744478e-02 -1.758406063405142106e-02 6.714483933811091210e-03
8.022868860817142234e-02 -1.680120398325601894e-02 5.815123283389136977e-03
7.970885709578609535e-02 -1.780734620267571122e-02 5.988363186483741663e-03
7.830568904584914169e-02 -1.798089241779123049e-02 7.133300594535388339e-03
7.928522472120438924e-02 -1.790700846413509351e-02 6.328329852821029666e-03
8.057557650413824102e-02 -1.658375704680201124e-02 6.790818612283394673e-03
8.025046314237030409e-02 -1.655331417714268893e-02 7.391138635561372849e-03
8.094806987209615667e-02 -1.720618950598155894e-02 7.108720122281517173e-03
7.872920200753918962e-02 -1.687618509582336501e-02 8.565529408109590070e-03
8.024308204466243377e-02 -1.634932534294111783e-02 6.766654608516511904e-03
7.961779495337314994e-02 -1.694366412644002229e-02 5.030154509562609344e-03
7.926499015498497669e-02 -1.731375087896644405e-02 5.185972281631007208e-03
7.951711873257585883e-02 -1.682899926989463169e-02 5.127232301206846588e-03
7.908016958672328678e-02 -1.675607594108463605e-02 6.126328515281248555e-03
7.743018736805992730e-02 -1.737425288674944446e-02 6.486122821662873572e-03
7.902797750141959954e-02 -1.701648577906714199e-02 7.929458885605214502e-03
7.958055043383727156e-02 -1.629677717890590238e-02 6.180388953182319733e-03
7.873986584124043064e-02 -1.646344110608340128e-02 6.377777658412298045e-03
8.118941253829944915e-02 -1.594499266300455909e-02 6.790417363507578186e-03
7.780349523318269567e-02 -1.729383304129457344e-02 8.990974640967402953e-03
7.751769644495304368e-02 -1.762858384806781364e-02 5.442630739202258816e-03
7.991303498899079982e-02 -1.744450826088475570e-02 7.565287270697204636e-03
8.099140942511093288e-02 -1.639222606123760806e-02 7.335059139729246946e-03
7.831141635859273364e-02 -1.869329478692133284e-02 6.721602783236996226e-03
8.056935567082953997e-02 -1.738006586767018580e-02 7.089377166617699677e-03
8.079792134788663094e-02 -1.608014969232988978e-02 8.386788724619551050e-03
8.182412675403646918e-02 -1.733222717404689361e-02 5.559347777325779338e-03
8.104385896659468957e-02 -1.582337982810694266e-02 7.581249846713739027e-03
7.834977208948298855e-02 -1.907300372559303514e-02 6.122533780783673274e-03
7.952508232842980807e-02 -1.517723045641342083e-02 5.015700886136204018e-03
8.097622362025463927e-02 -1.602315762895972773e-02 5.734058184045820461e-03
7.994630933368934711e-02 -1.654461483324579096e-02 6.852528372974536763e-03
7.943012287072062638e-02 -1.852496756199918659e-02 6.402747417635537563e-03
8.021213532650015021e-02 -1.836979676685654428e-02 7.454539857357250776e-03
7.898849094170637408e-02 -1.712094366805110013e-02 6.578318503386484939e-03
7.980702773463066446e-02 -1.730587795777131788e-02 6.671440175594844924e-03
7.947779945358379727e-02 -1.725528213303330338e-02 6.140595449802971340e-03
7.836584867571025348e-02 -1.683375696489544660e-02 6.522385091164831228e-03
7.811056227952969944e-02 -1.643628767509022759e-02 6.755750249626893411e-03
7.920428269241752695e-02 -1.708484851848807162e-02 5.771944754440608283e-03
7.949057356152175458e-02 -1.879258588007018393e-02 6.942870581881949166e-03
7.774390057649593899e-02 -1.702735799473581446e-02 8.773926772995974122e-03
7.957257054564229048e-02 -1.723101579132582661e-02 5.687293432000167792e-03
8.060341884148264358e-02 -1.722073738889012828e-02 5.997063984984826734e-03
7.829433256596426971e-02 -1.818186022797516066e-02 6.965679860311310700e-03
8.000334570436265502e-02 -1.533557098385138207e-02 7.972762870149779912e-03
8.027663820543240458e-02 -1.676264497745674764e-02 6.355715628774044612e-03
7.933164905914447118e-02 -1.676587587826731951e-02 6.494739093015317044e-03
7.922458532049356239e-02 -1.727592447261501463e-02 6.669367461583169954e-03
7.991804002892971548e-02 -1.624798860226811525e-02 5.081376010423438450e-03
7.897880746731528179e-02 -1.487282743805543039e-02 7.186036551717081555e-03
8.046147651765606090e-02 -1.651136734319742783e-02 6.741709524845471146e-03
8.085975838893452727e-02 -1.654660930091453319e-02 5.492219084484911695e-03
7.981692752224775478e-02 -1.699744002335235038e-02 7.613754553053103669e-03
8.186311120842168498e-02 -1.642564401372098581e-02 6.768006526504444231e-03
7.970619795292230303e-02 -1.697887927401961483e-02 5.899758268564730956e-03
8.008347798838003073e-02 -1.777049479397768694e-02 6.810036217000756120e-03
7.945248346922581528e-02 -1.718784437375570073e-02 6.964550027249521991e-03
8.040686671457430990e-02 -1.767501127289024254e-02 5.665048522954657662e-03
7.893331050029928075e-02 -1.753465781645383026e-02 6.230195405699093247e-03
7.926790939094605082e-02 -1.868498075151089899e-02 5.564131067563218846e-03
7.965208284251443227e-02 -1.736734520994788478e-02 8.016103707095961761e-03
8.025950427688202660e-02 -1.733317321666263955e-02 6.069683909106490804e-03
7.981694338973152614e-02 -1.753114503268213276e-02 6.066391876755977686e-03
7.893457816817622819e-02 -1.818473973775862340e-02 5.988186900896155795e-03
7.936256200016869600e-02 -1.720176615029948841e-02 6.506138611802048111e-03
8.096503352810913157e-02 -1.629049817009473045e-02 6.546081409761719816e-03
7.751058958345832806e-02 -1.957278175714494139e-02 6.098873218428696452e-03
7.910171807309707148e-02 -1.615367231416681149e-02 8.392042805809296624e-03
8.132016839608793846e-02 -1.483365425004987137e-02 5.607544224067173566e-03
8.023256529489089517e-02 -1.696634628847290549e-02 6.631058998298591800e-03
8.057033126313273286e-02 -1.719814592725189828e-02 5.706443600314331510e-03
7.859554929099407672e-02 -1.769403925747911610e-02 5.511339178346758017e-03
7.930894249088180081e-02 -1.629747120007665750e-02 7.567048183117486282e-03
