,sweep,permcount,dH,pdeconfined,pconfined,action,wilson,acceptance,nmat,ndec,ntime,ntau,udtau,adtau,temperature,pdec,pdec_var,pcon,pcoeff,utau,atau,mdtu,freq
0,5.0,0.0,-0.44624456485325936,0.034673967097956136,0.0,36.209607875478795,0.03463054857350607,0.8,24,24,24,200,0.005,0.005,0.25,0.4,0.005,0.005,0.0,1.0,1.0,5.0,
1,10.0,0.0,0.08155718315538252,0.03344252885066997,0.0,36.16221802084523,0.030936655036118442,0.7,24,24,24,200,0.005,0.005,0.25,0.4,0.005,0.005,0.0,1.0,1.0,10.0,5.0
2,15.0,0.0,-0.2290757484806818,0.06758509822122062,0.0,36.17871122515558,0.054823486252392015,0.7333333333333333,24,24,24,200,0.005,0.005,0.25,0.4,0.005,0.005,0.0,1.0,1.0,15.0,5.0
3,20.0,0.0,1.1609072263527196,0.02972583501196892,0.0,36.326053126661506,0.044141066553129736,0.7,24,24,24,200,0.005,0.005,0.25,0.4,0.005,0.005,0.0,1.0,1.0,20.0,5.0
4,25.0,0.0,-0.19962199260044144,0.019057773517088237,0.0,35.91471401838468,0.06125361567098733,0.72,24,24,24,200,0.005,0.005,0.25,0.4,0.005,0.005,0.0,1.0,1.0,25.0,5.0
5,30.0,0.0,0.21594443842332112,0.06715903592010004,0.0,35.981423147157926,0.03932685157005459,0.7666666666666667,24,24,24,200,0.005,0.005,0.25,0.4,0.005,0.005,0.0,1.0,1.0,30.0,5.0
6,35.0,0.0,0.5280451535145403,0.062415333654858136,0.0,36.01608553813165,0.04054491510224679,0.7714285714285715,24,24,24,200,0.005,0.005,0.25,0.4,0.005,0.005,0.0,1.0,1.0,35.0,5.0
7,40.0,0.0,0.02235521568218246,0.06912899026460342,0.0,35.55127382552928,0.025915658070759903,0.775,24,24,24,200,0.005,0.005,0.25,0.4,0.005,0.005,0.0,1.0,1.0,40.0,5.0
8,45.0,0.0,0.09131345980858896,0.06050614717283093,0.0,35.96089330833465,0.040918957405542175,0.8,24,24,24,200,0.005,0.005,0.25,0.4,0.005,0.005,0.0,1.0,1.0,45.0,5.0
9,50.0,0.0,0.5975255579323857,0.0653687478287929,0.0,36.12679758475924,0.03626386266243594,0.8,24,24,24,200,0.005,0.005,0.25,0.4,0.005,0.005,0.0,1.0,1.0,50.0,5.0
