,sweep,permcount,dH,pdeconfined,pconfined,action,wilson,acceptance,nmat,ndec,ntime,ntau,udtau,adtau,temperature,pdec,pdec_var,pcon,pcoeff,utau,atau,mdtu,freq
0,5.0,0.0,0.4450274625705788,0.06286543827967267,0.0,35.77962326274181,0.04282022822138377,1.0,32,32,24,250,0.004,0.004,0.25,0.5,0.005,0.005,0.0,1.0,1.0,5.0,
1,10.0,0.0,0.35940047400072217,0.036736328081187035,0.0,36.11875943039422,0.026153255754756778,1.0,32,32,24,250,0.004,0.004,0.25,0.5,0.005,0.005,0.0,1.0,1.0,10.0,5.0
2,15.0,0.0,-0.09340365332900546,0.038355600804227064,0.0,36.37715704853669,0.037859383149018246,0.9333333333333333,32,32,24,250,0.004,0.004,0.25,0.5,0.005,0.005,0.0,1.0,1.0,15.0,5.0
3,20.0,0.0,0.43350209821073804,0.017949903919586414,0.0,36.27356530313292,0.028177477512991392,0.85,32,32,24,250,0.004,0.004,0.25,0.5,0.005,0.005,0.0,1.0,1.0,20.0,5.0
4,25.0,0.0,-0.0008483005367452279,0.028558276254760397,0.0,35.96494316604366,0.025575022863310978,0.84,32,32,24,250,0.004,0.004,0.25,0.5,0.005,0.005,0.0,1.0,1.0,25.0,5.0
5,30.0,0.0,-0.7487850115721812,0.030529868030403976,0.0,35.86732481216183,0.0316511697093113,0.8666666666666667,32,32,24,250,0.004,0.004,0.25,0.5,0.005,0.005,0.0,1.0,1.0,30.0,5.0
6,35.0,0.0,0.31273139581026044,0.03334853808780141,0.0,36.19054911352813,0.03058109594946294,0.8571428571428571,32,32,24,250,0.004,0.004,0.25,0.5,0.005,0.005,0.0,1.0,1.0,35.0,5.0
7,40.0,0.0,4.368744251289172,0.033316100992388735,0.0,35.89697759814618,0.026308274319031644,0.85,32,32,24,250,0.004,0.004,0.25,0.5,0.005,0.005,0.0,1.0,1.0,40.0,5.0
8,45.0,0.0,-0.16292512153449934,0.01474423637741833,0.0,36.21972475985293,0.03757651438341457,0.8444444444444444,32,32,24,250,0.004,0.004,0.25,0.5,0.005,0.005,0.0,1.0,1.0,45.0,5.0
9,50.0,0.0,-0.4220693637471413,0.0351566601974488,0.0,35.982237312836574,0.023977255595045058,0.82,32,32,24,250,0.004,0.004,0.25,0.5,0.005,0.005,0.0,1.0,1.0,50.0,5.0
10,55.0,0.0,-0.06725769169861451,0.019152386194347365,0.0,35.98454589408018,0.028686388711413706,0.8363636363636363,32,32,24,250,0.004,0.004,0.25,0.5,0.005,0.005,0.0,1.0,1.0,55.0,5.0
11,60.0,0.0,-0.13278800851549022,0.052298353936491404,0.0,36.17774547102004,0.03147476761775188,0.8333333333333334,32,32,24,250,0.004,0.004,0.25,0.5,0.005,0.005,0.0,1.0,1.0,60.0,5.0
12,65.0,0.0,0.43449096035328694,0.05638684365700482,0.0,36.216105912450445,0.04802195411227953,0.8153846153846154,32,32,24,250,0.004,0.004,0.25,0.5,0.005,0.005,0.0,1.0,1.0,65.0,5.0
13,70.0,0.0,-0.14452521005296148,0.038046304610474216,0.0,36.29617074659926,0.0349538435234144,0.8,32,32,24,250,0.004,0.004,0.25,0.5,0.005,0.005,0.0,1.0,1.0,70.0,5.0
14,75.0,0.0,0.5410976212879177,0.05304735213094791,0.0,36.05046176690676,0.018995274671119625,0.8,32,32,24,250,0.004,0.004,0.25,0.5,0.005,0.005,0.0,1.0,1.0,75.0,5.0
15,80.0,0.0,0.374262683748384,0.003177249726248488,0.0,36.183394662284435,0.02437234659399873,0.8,32,32,24,250,0.004,0.004,0.25,0.5,0.005,0.005,0.0,1.0,1.0,80.0,5.0
16,85.0,0.0,0.3793621008080663,0.05321630441291586,0.0,35.81224693478535,0.03048704791719968,0.8,32,32,24,250,0.004,0.004,0.25,0.5,0.005,0.005,0.0,1.0,1.0,85.0,5.0
17,90.0,0.0,-0.266968345749774,0.0473674746333818,0.0,35.699948976257716,0.027388134333773153,0.8,32,32,24,250,0.004,0.004,0.25,0.5,0.005,0.005,0.0,1.0,1.0,90.0,5.0
18,95.0,0.0,1.8851062273752177,0.028295575822436053,0.0,35.97992527085288,0.02280647632732215,0.8,32,32,24,250,0.004,0.004,0.25,0.5,0.005,0.005,0.0,1.0,1.0,95.0,5.0
19,100.0,0.0,0.25691941869445145,0.02382042480053341,0.0,35.91452936650858,0.03389811065848046,0.81,32,32,24,250,0.004,0.004,0.25,0.5,0.005,0.005,0.0,1.0,1.0,100.0,5.0
20,105.0,0.0,-0.2300184608757263,0.028953474625832584,0.0,36.0967460693302,0.024316630628145618,0.819047619047619,32,32,24,250,0.004,0.004,0.25,0.5,0.005,0.005,0.0,1.0,1.0,105.0,5.0
21,110.0,0.0,0.492656468617497,0.02206603147990764,0.0,36.0841601446452,0.027767416621394744,0.8,32,32,24,250,0.004,0.004,0.25,0.5,0.005,0.005,0.0,1.0,1.0,110.0,5.0
22,115.0,0.0,0.32789459913328756,0.025016134963947643,0.0,36.396177274198934,0.03186292330887294,0.7739130434782608,32,32,24,250,0.004,0.004,0.25,0.5,0.005,0.005,0.0,1.0,1.0,115.0,5.0
23,120.0,0.0,0.0324387507425854,0.041066500161558266,0.0,36.02636547020964,0.030455729881042323,0.775,32,32,24,250,0.004,0.004,0.25,0.5,0.005,0.005,0.0,1.0,1.0,120.0,5.0
24,125.0,0.0,0.10155072250927333,0.020739883352916953,0.0,35.69152772713313,0.036770466633804545,0.776,32,32,24,250,0.004,0.004,0.25,0.5,0.005,0.005,0.0,1.0,1.0,125.0,5.0
25,130.0,0.0,-0.41539727299823426,0.05169262351049725,0.0,36.03747265565259,0.03977377874221463,0.7769230769230769,32,32,24,250,0.004,0.004,0.25,0.5,0.005,0.005,0.0,1.0,1.0,130.0,5.0
26,135.0,0.0,0.4098170565266628,0.035848336952542297,0.0,36.01602992060457,0.033235370230553965,0.762962962962963,32,32,24,250,0.004,0.004,0.25,0.5,0.005,0.005,0.0,1.0,1.0,135.0,5.0
27,140.0,0.0,0.40354632669186685,0.07459478579322446,0.0,36.02868468304298,0.02407701191934208,0.7642857142857142,32,32,24,250,0.004,0.004,0.25,0.5,0.005,0.005,0.0,1.0,1.0,140.0,5.0
28,145.0,0.0,0.17956223877263255,0.02003866731625302,0.0,35.904377670800116,0.025299809162039066,0.7655172413793103,32,32,24,250,0.004,0.004,0.25,0.5,0.005,0.005,0.0,1.0,1.0,145.0,5.0
29,150.0,0.0,-0.9409338693221798,0.038437426218097405,0.0,36.182274497328464,0.03868413121013204,0.7666666666666667,32,32,24,250,0.004,0.004,0.25,0.5,0.005,0.005,0.0,1.0,1.0,150.0,5.0
30,155.0,0.0,-0.22394838991749566,0.034453787928735484,0.0,35.83601657694815,0.02454481218463528,0.7677419354838709,32,32,24,250,0.004,0.004,0.25,0.5,0.005,0.005,0.0,1.0,1.0,155.0,5.0
31,160.0,0.0,-0.2593094580952311,0.01606794163335293,0.0,36.09001119805719,0.020962289486143197,0.775,32,32,24,250,0.004,0.004,0.25,0.5,0.005,0.005,0.0,1.0,1.0,160.0,5.0
32,165.0,0.0,0.15651921386597678,0.06609301429604168,0.0,36.015220707808986,0.03330998555696008,0.7757575757575758,32,32,24,250,0.004,0.004,0.25,0.5,0.005,0.005,0.0,1.0,1.0,165.0,5.0
33,170.0,0.0,0.3656018522451632,0.058600574950453094,0.0,36.01335802313642,0.03703206543687244,0.7705882352941177,32,32,24,250,0.004,0.004,0.25,0.5,0.005,0.005,0.0,1.0,1.0,170.0,5.0
34,175.0,0.0,-0.16541655860783067,0.0927291719069272,0.0,36.00704362619897,0.02513295858407012,0.7714285714285715,32,32,24,250,0.004,0.004,0.25,0.5,0.005,0.005,0.0,1.0,1.0,175.0,5.0
35,180.0,0.0,0.0006409989146050066,0.07049283941493753,0.0,36.23969795225613,0.024858531250953657,0.7777777777777778,32,32,24,250,0.004,0.004,0.25,0.5,0.005,0.005,0.0,1.0,1.0,180.0,5.0
36,185.0,0.0,0.14074221151531674,0.04009902302417657,0.0,35.93726332478842,0.019179275475632702,0.7837837837837838,32,32,24,250,0.004,0.004,0.25,0.5,0.005,0.005,0.0,1.0,1.0,185.0,5.0
37,190.0,0.0,0.5818217515770812,0.019546119835173858,0.0,36.17881413063357,0.030709272824594805,0.7842105263157895,32,32,24,250,0.004,0.004,0.25,0.5,0.005,0.005,0.0,1.0,1.0,190.0,5.0
38,195.0,0.0,-0.17180757911410183,0.025414727361458864,0.0,35.952810876706465,0.031210010454738438,0.7794871794871795,32,32,24,250,0.004,0.004,0.25,0.5,0.005,0.005,0.0,1.0,1.0,195.0,5.0
39,200.0,0.0,-0.2816380845470121,0.03805983604418967,0.0,36.16234577391787,0.026235616333454687,0.775,32,32,24,250,0.004,0.004,0.25,0.5,0.005,0.005,0.0,1.0,1.0,200.0,5.0
40,205.0,0.0,0.5363988255703589,0.02516132211282445,0.0,35.85655638557142,0.026745668173307615,0.775609756097561,32,32,24,250,0.004,0.004,0.25,0.5,0.005,0.005,0.0,1.0,1.0,205.0,5.0
41,210.0,0.0,0.2662866718310397,0.029538577624474933,0.0,35.97056365147237,0.03971074962610725,0.7761904761904762,32,32,24,250,0.004,0.004,0.25,0.5,0.005,0.005,0.0,1.0,1.0,210.0,5.0
42,215.0,0.0,0.4602582736260956,0.00743120704293799,0.0,35.73630891363851,0.028241965286887345,0.7813953488372093,32,32,24,250,0.004,0.004,0.25,0.5,0.005,0.005,0.0,1.0,1.0,215.0,5.0
