k1 k2 k3
7.934846130826747612e-02 -1.465566504564980166e-02 5.218186727592472041e-03
7.969657856184042544e-02 -1.536020183108785520e-02 5.180518414903786950e-03
7.972805096903212707e-02 -1.370572003873407607e-02 6.110004774609240075e-03
8.005930713668624188e-02 -1.456432774575890099e-02 5.657167686077962943e-03
7.957372055120467969e-02 -1.474763852592234081e-02 6.058561395578920816e-03
8.047305857678302421e-02 -1.354174456260177906e-02 5.428402100439225220e-03
7.951125375960643726e-02 -1.512610739739159160e-02 6.582445604121092697e-03
7.989075751841975825e-02 -1.441399557866522574e-02 6.157083950824301932e-03
7.905558900364875741e-02 -1.467552587804962783e-02 6.357702858422784042e-03
7.924104853645805302e-02 -1.560783920380126588e-02 6.399614518140486763e-03
7.922546124866594597e-02 -1.558201878264772744e-02 4.511020296170425992e-03
7.911804562218940906e-02 -1.490151154486564489e-02 6.259577077914718624e-03
7.835321652225585298e-02 -1.575729254115668110e-02 5.138279659695682566e-03
7.877352198243628423e-02 -1.478642943539808241e-02 6.215089746605451104e-03
7.835760922216550295e-02 -1.499490587915071338e-02 5.550224712082857392e-03
7.948471905794426973e-02 -1.380786384590240723e-02 6.691409634533226902e-03
7.995477928277319735e-02 -1.460849237411585011e-02 6.865832988580677920e-03
7.890014087421115541e-02 -1.473504069576027364e-02 5.061123683482965374e-03
7.916882277493789144e-02 -1.334398945143430715e-02 6.573804390167969913e-03
7.917264429858225649e-02 -1.407968684822495653e-02 5.499412343548490401e-03
8.017225219417151161e-02 -1.461953293899610762e-02 4.845630117619043054e-03
8.067716884002459898e-02 -1.462005274427628787e-02 6.045481017712184268e-03
7.948573380207157868e-02 -1.420174063185462854e-02 5.365363740604922604e-03
7.939645953352220120e-02 -1.425535461224616829e-02 6.422259750421280278e-03
7.917002963603123056e-02 -1.582901476824016829e-02 5.503000979749095301e-03
7.978368603274660353e-02 -1.453647836498841994e-02 5.561188911862108286e-03
7.929893726678791110e-02 -1.453944255774372585e-02 7.417227440333268307e-03
7.914846689297957982e-02 -1.516310335816453692e-02 5.058145839120481435e-03
8.006085271495949618e-02 -1.465489737673827952e-02 5.691050885372958557e-03
7.921002459339360202e-02 -1.588085764588821613e-02 6.780085606626379269e-03
7.992683783134635345e-02 -1.407838927946433727e-02 5.745503275544572297e-03
8.030094573014562309e-02 -1.418154945825331192e-02 6.056101058594304254e-03
7.906787343161181258e-02 -1.547348479611768135e-02 5.580332699533147034e-03
7.875779123634424339e-02 -1.534834299313744821e-02 6.127288521228430040e-03
7.977780121690541959e-02 -1.422885438787716006e-02 5.051197202370544259e-03
7.949489475955520690e-02 -1.629700345675558215e-02 4.932001449355932765e-03
8.088784884147351417e-02 -1.402161455440394111e-02 5.462874062556882793e-03
7.993324035696267038e-02 -1.447800897563476796e-02 5.037217579609981621e-03
7.886889874397506883e-02 -1.447329242498832103e-02 6.050115125060928634e-03
7.929356890439753780e-02 -1.573058214208393479e-02 5.074094663176098585e-03
7.942680812685826153e-02 -1.465629052407210753e-02 6.863908492339199086e-03
7.926699155882349634e-02 -1.455792153199723937e-02 6.597385909783842761e-03
7.998851284560992703e-02 -1.523634840763748999e-02 5.682486068019201864e-03
8.044069619766966439e-02 -1.519022134806773117e-02 5.738722457654429898e-03
7.883761315566414907e-02 -1.494149804512330537e-02 6.508086987462038953e-03
8.026580597524343719e-02 -1.475522779268631512e-02 5.997857193124594977e-03
7.900928821592276274e-02 -1.518930979293872663e-02 7.347679935965703568e-03
7.834867899162792360e-02 -1.633101436932563044e-02 5.039969591936130366e-03
7.928724818531271423e-02 -1.383311696636482790e-02 5.917930096029408449e-03
7.980651622574855275e-02 -1.466197870098041867e-02 5.641019155345053382e-03
