k1 k2 k3
7.967811172408095777e-02 -1.418305671030486992e-02 3.821438886964026449e-03
7.879273922406784814e-02 -1.272622842498119522e-02 3.067715207364679619e-03
7.965673458138966545e-02 -1.353231462873502600e-02 3.949004890079169106e-03
7.925696695630754518e-02 -1.191432077860564431e-02 4.682766497291226959e-03
7.967554432004544940e-02 -1.384583836370253951e-02 3.876348613059188430e-03
7.838411068349412925e-02 -1.258432566889396143e-02 3.538353443691466538e-03
8.017930067890163826e-02 -1.282203043599650094e-02 5.003513726244010473e-03
7.756099913891711939e-02 -1.376437992949507139e-02 4.222200214829954779e-03
7.860394856561436772e-02 -1.407429408040811181e-02 4.600525697299670536e-03
7.891692360633500991e-02 -1.247100061776455771e-02 3.652533203561153519e-03
7.959389759586640856e-02 -1.301131292827452379e-02 4.112424655196039724e-03
7.787389908015288076e-02 -1.400434073982656513e-02 3.655859544191925048e-03
7.920153058285894776e-02 -1.292382378277395771e-02 4.299749259904769860e-03
7.971275419926890371e-02 -1.278216132250847847e-02 4.419487041833453089e-03
7.915661045857047551e-02 -1.371748100981431961e-02 3.351290271596973902e-03
7.923778059689587372e-02 -1.341683168579715923e-02 3.908197264907653512e-03
7.972433255800229213e-02 -1.404945700623193294e-02 3.333788540207355267e-03
7.882094854354729230e-02 -1.343662507884259283e-02 3.660048663179080175e-03
7.846732370836603798e-02 -1.281386790280206189e-02 3.335210325699805578e-03
7.843720297829967492e-02 -1.353655473581261148e-02 4.037909739671746712e-03
7.915618244175709473e-02 -1.311552811819043096e-02 5.027238938648176392e-03
7.873671152695191355e-02 -1.242405453698522400e-02 3.893607102330304270e-03
7.927899514827271843e-02 -1.383167659747300271e-02 3.771052849895678571e-03
7.874119020244746414e-02 -1.373771046798755169e-02 5.164100112105662888e-03
7.848721473692837902e-02 -1.353690773433449679e-02 3.982207906446127987e-03
7.984515338234401960e-02 -1.462314108119007472e-02 2.880650355837732768e-03
7.881462342264097809e-02 -1.398239150181569690e-02 4.439464400119635945e-03
7.947535289885543364e-02 -1.409933112254323218e-02 4.222681231228958554e-03
7.904784256710592483e-02 -1.374974667561244812e-02 3.684419025224761057e-03
7.912101078219122008e-02 -1.446045073148129190e-02 3.794886798267865791e-03
7.846321763020921991e-02 -1.342117792849907565e-02 3.651192422393673143e-03
7.775087607227632036e-02 -1.427259233021868634e-02 3.695257418350667011e-03
7.975188425929535807e-02 -1.338348295134504651e-02 3.441206145597147659e-03
7.976332347228720643e-02 -1.296046917857068825e-02 4.061258794445896103e-03
7.885140541934154701e-02 -1.250646153212267575e-02 5.002381444812395439e-03
7.931692814634791477e-02 -1.302959140416135031e-02 3.806050600381707949e-03
7.928118617539914315e-02 -1.384051253472608212e-02 4.203847329364296392e-03
7.871870410459552714e-02 -1.371759242811887436e-02 5.420118509406407492e-03
7.866132861182134617e-02 -1.336453857329869543e-02 3.838835946774504793e-03
7.843019359936648227e-02 -1.349505054367629298e-02 3.134521536966611288e-03
7.980960693378572057e-02 -1.325160446647616341e-02 4.827630975131586011e-03
7.903865342548233031e-02 -1.279119355799281099e-02 4.122941617724668051e-03
7.795261985754184386e-02 -1.369657316141889569e-02 5.027956450324194693e-03
7.977582689826820395e-02 -1.310797548056015505e-02 3.437744037517398432e-03
7.972546590881032791e-02 -1.278378732589016686e-02 3.611405157290331625e-03
7.886825935859048675e-02 -1.391067361916294154e-02 3.815635275602205501e-03
7.893646180455074490e-02 -1.331402583262350503e-02 3.552299307355899494e-03
7.872797191292663088e-02 -1.382224370626564114e-02 4.368581993682424391e-03
7.955942706758892258e-02 -1.291647848471734472e-02 4.292149767169101127e-03
7.862037610895450390e-02 -1.487054260359217672e-02 2.661831333168246383e-03
7.974879764073292132e-02 -1.314926330435348123e-02 4.204450760456654446e-03
7.911883424473192816e-02 -1.296008606672317820e-02 5.468452976578969116e-03
7.932207374014896284e-02 -1.334107603083284355e-02 4.193410966542354679e-03
7.896471742432417673e-02 -1.284997304283891362e-02 3.956454527774405650e-03
7.919087939129162979e-02 -1.406826626680188208e-02 2.730607378862243140e-03
7.925656539104083964e-02 -1.441110936099572470e-02 2.587699847962116051e-03
7.906560302863593903e-02 -1.268155786719570022e-02 3.009085176338771594e-03
7.932047924090154800e-02 -1.396166831486116144e-02 3.614586231352107104e-03
8.059658613091971735e-02 -1.227471542669007765e-02 5.264005292053064444e-03
7.962760465220239392e-02 -1.378258351197404752e-02 3.763900385885893263e-03
7.878687299739148275e-02 -1.362332826991462242e-02 4.191068169333969640e-03
7.932302493799694987e-02 -1.269885018128147358e-02 3.784401802744669085e-03
7.916191211416667706e-02 -1.309306345119407022e-02 4.522743096811859820e-03
7.816012368432753710e-02 -1.309271338124344541e-02 3.695813789471452671e-03
7.890560867093249220e-02 -1.286941469155569728e-02 3.497797577463226948e-03
7.780449778082595969e-02 -1.422451143814298935e-02 4.092729828504698686e-03
7.873364835963098107e-02 -1.382353920226128685e-02 4.723581098971488257e-03
7.952996347996874049e-02 -1.276989108969155129e-02 3.587256015147310961e-03
7.922165737408806696e-02 -1.324512888034209968e-02 3.853457321630074373e-03
7.917106409235699638e-02 -1.242682141888645786e-02 4.661382698778956946e-03
7.943398229755849194e-02 -1.349742866151361353e-02 4.023387797126923293e-03
7.979724429104215200e-02 -1.178517918074277471e-02 4.503788385974066832e-03
7.927857796320614270e-02 -1.464718519281124620e-02 3.660418463129561095e-03
7.906355725679645174e-02 -1.168100948864314592e-02 5.220766241928423423e-03
7.865280068024202431e-02 -1.281859901930544610e-02 2.643899691130352503e-03
7.820889430757979599e-02 -1.328389768148471872e-02 4.343851844132079476e-03
7.906221655934617121e-02 -1.367876143367102726e-02 3.768656931708275204e-03
7.936276219410309807e-02 -1.308594257064361888e-02 4.094120049326882560e-03
8.021472384969538516e-02 -1.255650162873889197e-02 3.060509815538847711e-03
7.943364926175652818e-02 -1.427839749140612235e-02 4.971994386067185578e-03
7.949462785268515685e-02 -1.268551954561118744e-02 4.162454906218804318e-03
7.905157765119760760e-02 -1.379692416988019532e-02 3.477252170485806149e-03
7.860732010224258381e-02 -1.257644191020275415e-02 4.416244601906288425e-03
7.961980355282849420e-02 -1.295187815010720445e-02 3.445492123155993736e-03
8.005453294671557862e-02 -1.356046006145235350e-02 4.389476306467132716e-03
7.891833716776489038e-02 -1.301904710241955088e-02 4.199463358539046176e-03
7.877855640287292904e-02 -1.222353271886619797e-02 5.542879325753410913e-03
7.915106334245630704e-02 -1.316883741356145165e-02 4.893677586278039060e-03
7.871150804668156087e-02 -1.256447299020184427e-02 5.054593282751262961e-03
7.974687416848524890e-02 -1.329198323803675030e-02 3.509487415003592625e-03
7.941506324376157444e-02 -1.350473544272748350e-02 3.447090204042879691e-03
7.817764883846209378e-02 -1.369312750737668172e-02 3.554942538139885255e-03
7.867048821196420683e-02 -1.275779117681793973e-02 4.049073444666345667e-03
7.897905025465995488e-02 -1.322055296188492934e-02 4.716877086160906063e-03
7.936137707480919734e-02 -1.172671030055731645e-02 4.163215714125992339e-03
7.993699164481074537e-02 -1.297497772069705624e-02 4.454889984153748150e-03
7.877603793733084503e-02 -1.241051893926028993e-02 4.663138412580369874e-03
7.953926346863632313e-02 -1.266350905340876687e-02 4.526741475016277105e-03
7.926976706395436056e-02 -1.416208921283948485e-02 2.936913342506827784e-03
7.816464500994235731e-02 -1.327779111421664715e-02 5.177504294311560673e-03
7.964375925764285991e-02 -1.223246468484875948e-02 4.930279102161413962e-03
7.822598019817877946e-02 -1.260985950828676094e-02 5.057091702398402999e-03
7.969281479143139335e-02 -1.313962255231439225e-02 3.523295572272183707e-03
7.822797710028325802e-02 -1.300605233311530329e-02 4.346909843690460740e-03
7.910385999183724981e-02 -1.302025877244403218e-02 4.188796048639309433e-03
7.925868048234094299e-02 -1.399144511377187206e-02 4.248218153074301284e-03
7.923663528182828264e-02 -1.243177582116646029e-02 4.714191477530743635e-03
7.929016206419875479e-02 -1.331368903575422258e-02 5.123403804993625910e-03
7.900946753899321107e-02 -1.376777265492834523e-02 4.387791221498793526e-03
7.868728040486877573e-02 -1.354531396515959440e-02 4.161687418836629293e-03
7.929744145627923291e-02 -1.307938670691191629e-02 4.081827579761679314e-03
7.846902244450323916e-02 -1.398498704249061253e-02 4.028303407107275413e-03
7.937341760618971120e-02 -1.311264025514187470e-02 3.785855409918409409e-03
7.967977498833297978e-02 -1.198344934123983518e-02 5.093668163731246423e-03
7.811044512018339159e-02 -1.564868075553463300e-02 3.514610055492556340e-03
7.967977498833297978e-02 -1.198344934123983518e-02 5.093668163731246423e-03
7.984349640892918210e-02 -1.263566419965599097e-02 3.540679454567402518e-03
7.871902302527777895e-02 -1.391447812477453194e-02 3.612330015612452705e-03
7.906844094020210045e-02 -1.507776865294661872e-02 3.681914046139822538e-03
7.962456313392315965e-02 -1.301421020205098533e-02 3.606252987948366240e-03
7.886552940314026094e-02 -1.365405813811877700e-02 3.530670995618656605e-03
7.877815388706937982e-02 -1.454307751825217876e-02 5.339907197613014134e-03
7.885779909394138865e-02 -1.363830675248418889e-02 3.326439568655442658e-03
7.923205198601340760e-02 -1.207990145276642557e-02 4.585742414733751104e-03
7.858578410702660166e-02 -1.293023307605442596e-02 4.201662916127557601e-03
7.871756230306337088e-02 -1.319321319720770380e-02 4.117038295642944101e-03
7.880638618674670748e-02 -1.389036829130470274e-02 3.191309339839284998e-03
7.877969963603143055e-02 -1.326701008603645149e-02 4.082257732601998756e-03
7.877605233875625834e-02 -1.247259499837265195e-02 3.903530158505280623e-03
7.888571548522385624e-02 -1.346773202942860848e-02 4.010977890319344930e-03
7.957985613003110137e-02 -1.292591066937251454e-02 3.854391995190886711e-03
7.753748236726204501e-02 -1.247275666163036312e-02 5.009396890982051320e-03
7.937064445979249983e-02 -1.356961662990927020e-02 4.045835433157549121e-03
7.898590374991393270e-02 -1.355040881521661633e-02 4.397225313130179170e-03
8.036606608580290634e-02 -1.330151681042726630e-02 4.396079288842863475e-03
7.928197746232687471e-02 -1.322323581702687656e-02 3.796876959270042984e-03
7.854754670884156464e-02 -1.475054402212030991e-02 3.634466648826453761e-03
7.891023054147999760e-02 -1.304169807064803344e-02 3.428186531318599961e-03
7.791765393379992966e-02 -1.406728558993637634e-02 3.573078109608759934e-03
7.880269547446991374e-02 -1.283408498314890511e-02 5.853833787307444192e-03
7.798791126104265281e-02 -1.389463802777131385e-02 5.285025057244735480e-03
7.806767494179647771e-02 -1.430259823889443171e-02 3.317080848030201645e-03
7.926978209257673491e-02 -1.416883607392908917e-02 3.189543345994111379e-03
7.965693438679966043e-02 -1.324273592105773556e-02 3.308160622468234169e-03
7.921993268668317545e-02 -1.171498567880713271e-02 3.314024862289530193e-03
8.013623533854000169e-02 -1.289974126877151128e-02 2.776618932671851003e-03
7.891817602768791406e-02 -1.290582835794117089e-02 4.631640116732588242e-03
7.845139037504858526e-02 -1.297144345816511612e-02 4.290550562537090440e-03
7.925696695630754518e-02 -1.191432077860564431e-02 4.682766497291226959e-03
7.926380985430997450e-02 -1.343469282628796668e-02 3.668780160970025461e-03
7.964039813591647365e-02 -1.450419859705484593e-02 3.792817480155474819e-03
