k1 k2 k3
8.025864847411096070e-02 -1.711393657241060129e-02 6.993100941320593011e-03
8.015213723449610139e-02 -1.779201505091600188e-02 7.603529418764631842e-03
8.009945770720228175e-02 -1.914949957100811617e-02 7.574509897403630676e-03
8.027171213204314926e-02 -1.819277679968384076e-02 6.788315125436539255e-03
8.091529669436245409e-02 -1.604426011250184581e-02 6.330561192231673462e-03
7.905707578804604951e-02 -1.860594537361895395e-02 7.007066706291656399e-03
7.988376876651764880e-02 -1.885203889949330081e-02 7.101593298827091338e-03
7.880523964282512561e-02 -1.820000559124325401e-02 7.034649761928649103e-03
7.942877378547305578e-02 -1.912321018487928015e-02 6.529183374244976190e-03
8.080723045253665471e-02 -1.780160941355010684e-02 7.084335707732231091e-03
7.858858852283057139e-02 -1.809504673072302727e-02 7.235906293627844543e-03
8.006780923159206864e-02 -1.814101497599428237e-02 6.967178117575217877e-03
7.879906022225188766e-02 -1.706442373857178230e-02 8.537969357138130988e-03
8.018628640138303343e-02 -1.831046193606092332e-02 6.652043207956384596e-03
7.975332842580440396e-02 -1.798993188129666132e-02 7.270476313424006909e-03
7.909362718880416643e-02 -1.931834696329640111e-02 6.955630534862408676e-03
8.027897701332617486e-02 -1.873705959543035815e-02 6.603017816486825287e-03
7.845210106872976819e-02 -1.985877381340220293e-02 6.091742032369798499e-03
7.950619628663518901e-02 -1.879180819182635354e-02 6.858961175344152617e-03
7.890498558556682807e-02 -1.705923797253861007e-02 7.432120889186294432e-03
8.028854574723973125e-02 -1.779884343585923234e-02 6.964585846432919114e-03
7.960731849193755649e-02 -1.903181514970868349e-02 6.735975601179583494e-03
7.897979183080341969e-02 -1.821113571703500411e-02 6.634081382512618807e-03
7.969434291415131155e-02 -1.869993349968705754e-02 7.421320550229967838e-03
8.002109492814754588e-02 -1.844578148134715101e-02 7.430984412413299545e-03
8.014307116361352179e-02 -1.753430391600108162e-02 7.610110316687054843e-03
7.947315039552454996e-02 -1.755515298980481198e-02 6.335772904753109169e-03
7.893318012649816473e-02 -1.902217397692260170e-02 7.174670691640308573e-03
7.937751421710240174e-02 -1.860871895643796681e-02 6.582737485394424271e-03
7.866480381194754234e-02 -1.848158368980643007e-02 6.385547906955182929e-03
8.043882917377562225e-02 -1.683727818865358994e-02 7.411936682290121148e-03
7.919158300091175273e-02 -1.811045720403628434e-02 6.441043921879135992e-03
8.010039194416737618e-02 -1.790478451100108170e-02 8.641742267543398026e-03
8.092527931906798311e-02 -1.741584563210259173e-02 7.268088508622483346e-03
8.004011061136179217e-02 -1.797261101506880676e-02 6.875078571613707501e-03
7.912904896073466587e-02 -1.738013622760972710e-02 7.494124181666839135e-03
7.927614821009312807e-02 -1.797804743354119994e-02 6.317014276841198539e-03
8.021971840182037794e-02 -1.779158508752085033e-02 5.956691310685172103e-03
8.052384361312434069e-02 -1.840695358420921246e-02 6.749240464518899141e-03
7.978805493905916091e-02 -1.730738464201823923e-02 5.835365660013275280e-03
7.958065261125224499e-02 -1.798888268371817700e-02 7.410095873585098580e-03
7.982209537598530802e-02 -1.907574216837036596e-02 6.329325658657555809e-03
8.004116791246954077e-02 -1.651513114675090543e-02 6.993083430394578248e-03
7.828906298928295371e-02 -1.944485750340833874e-02 6.454935431504771337e-03
8.062195173451761065e-02 -1.797159141820123263e-02 6.873199992081024945e-03
8.078963515771872550e-02 -1.965262437196590994e-02 5.593981188007690619e-03
7.943187223238079575e-02 -1.939668254192607189e-02 5.992136675871756468e-03
8.061985863752879622e-02 -1.994213743986705811e-02 5.349649102952949709e-03
7.972473767630003372e-02 -1.855260091869806449e-02 6.100324405593854360e-03
7.890622120423987362e-02 -1.845698508587807762e-02 7.658294803850135279e-03
7.876111330851079395e-02 -1.810279818485924230e-02 6.791853953032472857e-03
7.948215642840028572e-02 -1.774700421894086222e-02 7.571728382504611110e-03
8.000718964432265712e-02 -1.661772952500686906e-02 6.975164557169538648e-03
8.100183066038391111e-02 -1.728905621533130543e-02 5.934157254972122209e-03
7.950519762723909367e-02 -1.869879711591862503e-02 6.982429231520898005e-03
7.966393699616231006e-02 -1.921697834203547894e-02 7.138045562976438885e-03
8.001004363985309009e-02 -1.771249691717023678e-02 6.386879933494932216e-03
8.052123496802029989e-02 -1.942692215229682717e-02 6.425317669765215345e-03
7.955542053309364037e-02 -1.990505150540906876e-02 7.224763428730837656e-03
8.003871659236339031e-02 -1.828536330968363877e-02 8.149288792210593324e-03
